time;Vel. Desejada;PID;CN;A = vel_PID - vel_RNA;A²;Soma/n;
58,04;-4,663716219;-4,6631;-4,6907;0,0276;7,62E-04;;-21,75024897
58,06;-4,663716219;-4,6629;-4,6909;0,028;7,84E-04;;-21,75024897
58,08;-4,663716219;-4,6627;-4,691;0,0283;8,01E-04;;-21,75024897
58,1;-4,663716219;-4,6625;-4,6912;0,0287;8,24E-04;;-21,75024897
58,12;-4,663716219;-4,6623;-4,6914;0,0291;8,47E-04;;-21,75024897
58,14;-4,663716219;-4,6621;-4,6915;0,0294;8,64E-04;;-21,75024897
58,16;-4,663716219;-4,662;-4,6917;0,0297;8,82E-04;;-21,75024897
58,18;-4,663716219;-4,6618;-4,6918;0,03;9,00E-04;;-21,75024897
58,2;-4,663716219;-4,6617;-4,692;0,0303;9,18E-04;;-21,75024897
58,22;-4,663716219;-4,6616;-4,6921;0,0305;9,30E-04;;-21,75024897
58,24;-4,663716219;-4,6615;-4,6922;0,0307;9,42E-04;;-21,75024897
58,26;-4,663716219;-4,6614;-4,6924;0,031;9,61E-04;;-21,75024897
58,28;-4,663716219;-4,6613;-4,6925;0,0312;9,73E-04;;-21,75024897
58,3;-4,663716219;-4,6612;-4,6926;0,0314;9,86E-04;;-21,75024897
58,32;-4,663716219;-4,6611;-4,6927;0,0316;9,99E-04;;-21,75024897
58,34;-4,663716219;-4,6611;-4,6928;0,0317;1,00E-03;;-21,75024897
58,36;-4,663716219;-4,661;-4,6929;0,0319;1,02E-03;;-21,75024897
58,38;-4,663716219;-4,661;-4,6931;0,0321;1,03E-03;;-21,75024897
58,4;-4,663716219;-4,6609;-4,6932;0,0323;1,04E-03;;-21,75024897
58,42;-4,663716219;-4,6609;-4,6933;0,0324;1,05E-03;;-21,75024897
58,44;-4,663716219;-4,6609;-4,6934;0,0325;1,06E-03;;-21,75024897
58,46;-4,663716219;-4,6608;-4,6935;0,0327;1,07E-03;;-21,75024897
58,48;-4,663716219;-4,6608;-4,6935;0,0327;1,07E-03;;-21,75024897
58,5;-4,663716219;-4,6608;-4,6936;0,0328;1,08E-03;;-21,75024897
58,52;-4,663716219;-4,6608;-4,6937;0,0329;1,08E-03;;-21,75024897
58,54;-4,663716219;-4,6608;-4,6938;0,033;1,09E-03;;-21,75024897
58,56;-4,663716219;-4,6608;-4,6939;0,0331;1,10E-03;;-21,75024897
58,58;-4,663716219;-4,6608;-4,694;0,0332;1,10E-03;;-21,75024897
58,6;-4,663716219;-4,6608;-4,694;0,0332;1,10E-03;;-21,75024897
58,62;-4,663716219;-4,6608;-4,6941;0,0333;1,11E-03;;-21,75024897
58,64;-4,663716219;-4,6608;-4,6942;0,0334;1,12E-03;;-21,75024897
58,66;-4,663716219;-4,6609;-4,6942;0,0333;1,11E-03;;-21,75024897
58,68;-4,663716219;-4,6609;-4,6943;0,0334;1,12E-03;;-21,75024897
58,7;-4,663716219;-4,6609;-4,6944;0,0335;1,12E-03;;-21,75024897
58,72;-4,663716219;-4,6609;-4,6944;0,0335;1,12E-03;;-21,75024897
58,74;-4,663716219;-4,661;-4,6945;0,0335;1,12E-03;;-21,75024897
58,76;-4,663716219;-4,661;-4,6945;0,0335;1,12E-03;;-21,75024897
58,78;-4,663716219;-4,661;-4,6946;0,0336;1,13E-03;;-21,75024897
58,8;-4,663716219;-4,6611;-4,6946;0,0335;1,12E-03;;-21,75024897
58,82;-4,663716219;-4,6611;-4,6947;0,0336;1,13E-03;;-21,75024897
58,84;-4,663716219;-4,6612;-4,6947;0,0335;1,12E-03;;-21,75024897
58,86;-4,663716219;-4,6612;-4,6948;0,0336;1,13E-03;;-21,75024897
58,88;-4,663716219;-4,6613;-4,6948;0,0335;1,12E-03;;-21,75024897
58,9;-4,663716219;-4,6613;-4,6948;0,0335;1,12E-03;;-21,75024897
58,92;-4,663716219;-4,6613;-4,6949;0,0336;1,13E-03;;-21,75024897
58,94;-4,663716219;-4,6614;-4,6949;0,0335;1,12E-03;;-21,75024897
58,96;-4,663716219;-4,6614;-4,6949;0,0335;1,12E-03;;-21,75024897
58,98;-4,663716219;-4,6615;-4,695;0,0335;1,12E-03;;-21,75024897
59;-4,663716219;-4,6615;-4,695;0,0335;1,12E-03;;-21,75024897
59,02;-4,663716219;-4,6616;-4,695;0,0334;1,12E-03;;-21,75024897
59,04;-4,663716219;-4,6616;-4,6951;0,0335;1,12E-03;;-21,75024897
59,06;-4,663716219;-4,6617;-4,6951;0,0334;1,12E-03;;-21,75024897
59,08;-4,663716219;-4,6617;-4,6951;0,0334;1,12E-03;;-21,75024897
59,1;-4,663716219;-4,6618;-4,6951;0,0333;1,11E-03;;-21,75024897
59,12;-4,663716219;-4,6618;-4,6952;0,0334;1,12E-03;;-21,75024897
59,14;-4,663716219;-4,6619;-4,6952;0,0333;1,11E-03;;-21,75024897
59,16;-4,663716219;-4,6619;-4,6952;0,0333;1,11E-03;;-21,75024897
59,18;-4,663716219;-4,662;-4,6952;0,0332;1,10E-03;;-21,75024897
59,2;-4,663716219;-4,662;-4,6952;0,0332;1,10E-03;;-21,75024897
59,22;-4,663716219;-4,6621;-4,6952;0,0331;1,10E-03;;-21,75024897
59,24;-4,663716219;-4,6621;-4,6953;0,0332;1,10E-03;;-21,75024897
59,26;-4,663716219;-4,6622;-4,6953;0,0331;1,10E-03;;-21,75024897
59,28;-4,663716219;-4,6622;-4,6953;0,0331;1,10E-03;;-21,75024897
59,3;-4,663716219;-4,6623;-4,6953;0,033;1,09E-03;;-21,75024897
59,32;-4,663716219;-4,6623;-4,6953;0,033;1,09E-03;;-21,75024897
59,34;-4,663716219;-4,6624;-4,6953;0,0329;1,08E-03;;-21,75024897
59,36;-4,663716219;-4,6624;-4,6953;0,0329;1,08E-03;;-21,75024897
59,38;-4,663716219;-4,6625;-4,6953;0,0328;1,08E-03;;-21,75024897
59,4;-4,663716219;-4,6625;-4,6954;0,0329;1,08E-03;;-21,75024897
59,42;-4,663716219;-4,6626;-4,6954;0,0328;1,08E-03;;-21,75024897
59,44;-4,663716219;-4,6626;-4,6954;0,0328;1,08E-03;;-21,75024897
59,46;-4,663716219;-4,6626;-4,6954;0,0328;1,08E-03;;-21,75024897
59,48;-4,663716219;-4,6627;-4,6954;0,0327;1,07E-03;;-21,75024897
59,5;-4,663716219;-4,6627;-4,6954;0,0327;1,07E-03;;-21,75024897
59,52;-4,663716219;-4,6628;-4,6954;0,0326;1,06E-03;;-21,75024897
59,54;-4,663716219;-4,6628;-4,6954;0,0326;1,06E-03;;-21,75024897
59,56;-4,663716219;-4,6628;-4,6954;0,0326;1,06E-03;;-21,75024897
59,58;-4,663716219;-4,6629;-4,6954;0,0325;1,06E-03;;-21,75024897
59,6;-4,663716219;-4,6629;-4,6954;0,0325;1,06E-03;;-21,75024897
59,62;-4,663716219;-4,6629;-4,6954;0,0325;1,06E-03;;-21,75024897
59,64;-4,663716219;-4,663;-4,6954;0,0324;1,05E-03;;-21,75024897
59,66;-4,663716219;-4,663;-4,6954;0,0324;1,05E-03;;-21,75024897
59,68;-4,663716219;-4,663;-4,6954;0,0324;1,05E-03;;-21,75024897
59,7;-4,663716219;-4,6631;-4,6954;0,0323;1,04E-03;;-21,75024897
59,72;-4,663716219;-4,6631;-4,6954;0,0323;1,04E-03;;-21,75024897
59,74;-4,663716219;-4,6631;-4,6954;0,0323;1,04E-03;;-21,75024897
59,76;-4,663716219;-4,6632;-4,6954;0,0322;1,04E-03;;-21,75024897
59,78;-4,663716219;-4,6632;-4,6954;0,0322;1,04E-03;;-21,75024897
59,8;-4,663716219;-4,6632;-4,6954;0,0322;1,04E-03;;-21,75024897
59,82;-4,663716219;-4,6632;-4,6954;0,0322;1,04E-03;;-21,75024897
59,84;-4,663716219;-4,6633;-4,6954;0,0321;1,03E-03;;-21,75024897
59,86;-4,663716219;-4,6633;-4,6954;0,0321;1,03E-03;;-21,75024897
59,88;-4,663716219;-4,6633;-4,6954;0,0321;1,03E-03;;-21,75024897
59,9;-4,663716219;-4,6633;-4,6954;0,0321;1,03E-03;;-21,75024897
59,92;-4,663716219;-4,6634;-4,6954;0,032;1,02E-03;;-21,75024897
59,94;-4,663716219;-4,6634;-4,6954;0,032;1,02E-03;;-21,75024897
59,96;-4,663716219;-4,6634;-4,6954;0,032;1,02E-03;;-21,75024897
59,98;-4,663716219;-4,6634;-4,6954;0,032;1,02E-03;;-21,75024897
60;-3,078519076;-4,6634;-4,6954;0,032;1,02E-03;;-14,35733935
60,02;-3,078519076;-4,6602;-4,6903;0,0301;9,06E-04;;-14,35733935
60,04;-3,078519076;-4,6511;-4,6767;0,0256;6,55E-04;;-14,35733935
60,06;-3,078519076;-4,6372;-4,6563;0,0191;3,65E-04;;-14,35733935
60,08;-3,078519076;-4,6193;-4,6308;0,0115;1,32E-04;;-14,35733935
60,1;-3,078519076;-4,5979;-4,6014;0,0035;1,22E-05;;-14,35733935
60,12;-3,078519076;-4,5737;-4,5691;-0,0046;2,12E-05;;-14,35733935
60,14;-3,078519076;-4,5472;-4,5348;-0,0124;1,54E-04;;-14,35733935
60,16;-3,078519076;-4,5188;-4,499;-0,0198;3,92E-04;;-14,35733935
60,18;-3,078519076;-4,4889;-4,4624;-0,0265;7,02E-04;;-14,35733935
60,2;-3,078519076;-4,4577;-4,4253;-0,0324;1,05E-03;;-14,35733935
60,22;-3,078519076;-4,4255;-4,388;-0,0375;1,41E-03;;-14,35733935
60,24;-3,078519076;-4,3925;-4,3508;-0,0417;1,74E-03;;-14,35733935
60,26;-3,078519076;-4,359;-4,3139;-0,0451;2,03E-03;;-14,35733935
60,28;-3,078519076;-4,325;-4,2775;-0,0475;2,26E-03;;-14,35733935
60,3;-3,078519076;-4,2908;-4,2417;-0,0491;2,41E-03;;-14,35733935
60,32;-3,078519076;-4,2565;-4,2065;-0,05;2,50E-03;;-14,35733935
60,34;-3,078519076;-4,2222;-4,1721;-0,0501;2,51E-03;;-14,35733935
60,36;-3,078519076;-4,1879;-4,1385;-0,0494;2,44E-03;;-14,35733935
60,38;-3,078519076;-4,1537;-4,1056;-0,0481;2,31E-03;;-14,35733935
60,4;-3,078519076;-4,1198;-4,0736;-0,0462;2,13E-03;;-14,35733935
60,42;-3,078519076;-4,0862;-4,0425;-0,0437;1,91E-03;;-14,35733935
60,44;-3,078519076;-4,0529;-4,0122;-0,0407;1,66E-03;;-14,35733935
60,46;-3,078519076;-4,02;-3,9828;-0,0372;1,38E-03;;-14,35733935
60,48;-3,078519076;-3,9875;-3,9542;-0,0333;1,11E-03;;-14,35733935
60,5;-3,078519076;-3,9554;-3,9264;-0,029;8,41E-04;;-14,35733935
60,52;-3,078519076;-3,9239;-3,8995;-0,0244;5,95E-04;;-14,35733935
60,54;-3,078519076;-3,8929;-3,8734;-0,0195;3,80E-04;;-14,35733935
60,56;-3,078519076;-3,8624;-3,8481;-0,0143;2,04E-04;;-14,35733935
60,58;-3,078519076;-3,8325;-3,8236;-0,0089;7,92E-05;;-14,35733935
60,6;-3,078519076;-3,8032;-3,7998;-0,0034;1,16E-05;;-14,35733935
60,62;-3,078519076;-3,7744;-3,7768;0,0024;5,76E-06;;-14,35733935
60,64;-3,078519076;-3,7463;-3,7545;0,0082;6,72E-05;;-14,35733935
60,66;-3,078519076;-3,7188;-3,7329;0,0141;1,99E-04;;-14,35733935
60,68;-3,078519076;-3,6919;-3,7121;0,0202;4,08E-04;;-14,35733935
60,7;-3,078519076;-3,6657;-3,6919;0,0262;6,86E-04;;-14,35733935
60,72;-3,078519076;-3,64;-3,6723;0,0323;1,04E-03;;-14,35733935
60,74;-3,078519076;-3,6151;-3,6534;0,0383;1,47E-03;;-14,35733935
60,76;-3,078519076;-3,5907;-3,6352;0,0445;1,98E-03;;-14,35733935
60,78;-3,078519076;-3,567;-3,6175;0,0505;2,55E-03;;-14,35733935
60,8;-3,078519076;-3,5439;-3,6004;0,0565;3,19E-03;;-14,35733935
60,82;-3,078519076;-3,5215;-3,584;0,0625;3,91E-03;;-14,35733935
60,84;-3,078519076;-3,4997;-3,568;0,0683;4,66E-03;;-14,35733935
60,86;-3,078519076;-3,4786;-3,5527;0,0741;5,49E-03;;-14,35733935
60,88;-3,078519076;-3,458;-3,5378;0,0798;6,37E-03;;-14,35733935
60,9;-3,078519076;-3,4381;-3,5235;0,0854;7,29E-03;;-14,35733935
60,92;-3,078519076;-3,4188;-3,5097;0,0909;8,26E-03;;-14,35733935
60,94;-3,078519076;-3,4001;-3,4964;0,0963;9,27E-03;;-14,35733935
60,96;-3,078519076;-3,3821;-3,4835;0,1014;1,03E-02;;-14,35733935
60,98;-3,078519076;-3,3646;-3,4711;0,1065;1,13E-02;;-14,35733935
61;-3,078519076;-3,3477;-3,4591;0,1114;1,24E-02;;-14,35733935
61,02;-3,078519076;-3,3313;-3,4476;0,1163;1,35E-02;;-14,35733935
61,04;-3,078519076;-3,3156;-3,4365;0,1209;1,46E-02;;-14,35733935
61,06;-3,078519076;-3,3004;-3,4258;0,1254;1,57E-02;;-14,35733935
61,08;-3,078519076;-3,2857;-3,4155;0,1298;1,68E-02;;-14,35733935
61,1;-3,078519076;-3,2716;-3,4056;0,134;1,80E-02;;-14,35733935
61,12;-3,078519076;-3,258;-3,396;0,138;1,90E-02;;-14,35733935
61,14;-3,078519076;-3,245;-3,3868;0,1418;2,01E-02;;-14,35733935
61,16;-3,078519076;-3,2324;-3,378;0,1456;2,12E-02;;-14,35733935
61,18;-3,078519076;-3,2204;-3,3695;0,1491;2,22E-02;;-14,35733935
61,2;-3,078519076;-3,2088;-3,3613;0,1525;2,33E-02;;-14,35733935
61,22;-3,078519076;-3,1977;-3,3534;0,1557;2,42E-02;;-14,35733935
61,24;-3,078519076;-3,1871;-3,3458;0,1587;2,52E-02;;-14,35733935
61,26;-3,078519076;-3,1769;-3,3385;0,1616;2,61E-02;;-14,35733935
61,28;-3,078519076;-3,1672;-3,3315;0,1643;2,70E-02;;-14,35733935
61,3;-3,078519076;-3,1579;-3,3247;0,1668;2,78E-02;;-14,35733935
61,32;-3,078519076;-3,149;-3,3183;0,1693;2,87E-02;;-14,35733935
61,34;-3,078519076;-3,1406;-3,312;0,1714;2,94E-02;;-14,35733935
61,36;-3,078519076;-3,1325;-3,3061;0,1736;3,01E-02;;-14,35733935
61,38;-3,078519076;-3,1248;-3,3003;0,1755;3,08E-02;;-14,35733935
61,4;-3,078519076;-3,1176;-3,2948;0,1772;3,14E-02;;-14,35733935
61,42;-3,078519076;-3,1106;-3,2895;0,1789;3,20E-02;;-14,35733935
61,44;-3,078519076;-3,104;-3,2844;0,1804;3,25E-02;;-14,35733935
61,46;-3,078519076;-3,0978;-3,2795;0,1817;3,30E-02;;-14,35733935
61,48;-3,078519076;-3,0919;-3,2748;0,1829;3,35E-02;;-14,35733935
61,5;-3,078519076;-3,0863;-3,2702;0,1839;3,38E-02;;-14,35733935
61,52;-3,078519076;-3,0811;-3,2659;0,1848;3,42E-02;;-14,35733935
61,54;-3,078519076;-3,0761;-3,2617;0,1856;3,44E-02;;-14,35733935
61,56;-3,078519076;-3,0714;-3,2577;0,1863;3,47E-02;;-14,35733935
61,58;-3,078519076;-3,0671;-3,2539;0,1868;3,49E-02;;-14,35733935
61,6;-3,078519076;-3,0629;-3,2502;0,1873;3,51E-02;;-14,35733935
61,62;-3,078519076;-3,0591;-3,2467;0,1876;3,52E-02;;-14,35733935
61,64;-3,078519076;-3,0555;-3,2433;0,1878;3,53E-02;;-14,35733935
61,66;-3,078519076;-3,0521;-3,24;0,1879;3,53E-02;;-14,35733935
61,68;-3,078519076;-3,049;-3,2369;0,1879;3,53E-02;;-14,35733935
61,7;-3,078519076;-3,0461;-3,2339;0,1878;3,53E-02;;-14,35733935
61,72;-3,078519076;-3,0435;-3,231;0,1875;3,52E-02;;-14,35733935
61,74;-3,078519076;-3,041;-3,2282;0,1872;3,50E-02;;-14,35733935
61,76;-3,078519076;-3,0387;-3,2256;0,1869;3,49E-02;;-14,35733935
61,78;-3,078519076;-3,0366;-3,223;0,1864;3,47E-02;;-14,35733935
61,8;-3,078519076;-3,0348;-3,2206;0,1858;3,45E-02;;-14,35733935
61,82;-3,078519076;-3,033;-3,2182;0,1852;3,43E-02;;-14,35733935
61,84;-3,078519076;-3,0315;-3,216;0,1845;3,40E-02;;-14,35733935
61,86;-3,078519076;-3,0301;-3,2138;0,1837;3,37E-02;;-14,35733935
61,88;-3,078519076;-3,0289;-3,2117;0,1828;3,34E-02;;-14,35733935
61,9;-3,078519076;-3,0278;-3,2097;0,1819;3,31E-02;;-14,35733935
61,92;-3,078519076;-3,0268;-3,2078;0,181;3,28E-02;;-14,35733935
61,94;-3,078519076;-3,026;-3,206;0,18;3,24E-02;;-14,35733935
61,96;-3,078519076;-3,0253;-3,2042;0,1789;3,20E-02;;-14,35733935
61,98;-3,078519076;-3,0248;-3,2025;0,1777;3,16E-02;;-14,35733935
62;-3,078519076;-3,0243;-3,2009;0,1766;3,12E-02;;-14,35733935
62,02;-3,078519076;-3,024;-3,1993;0,1753;3,07E-02;;-14,35733935
62,04;-3,078519076;-3,0237;-3,1978;0,1741;3,03E-02;;-14,35733935
62,06;-3,078519076;-3,0236;-3,1964;0,1728;2,99E-02;;-14,35733935
62,08;-3,078519076;-3,0235;-3,195;0,1715;2,94E-02;;-14,35733935
62,1;-3,078519076;-3,0236;-3,1936;0,17;2,89E-02;;-14,35733935
62,12;-3,078519076;-3,0237;-3,1924;0,1687;2,85E-02;;-14,35733935
62,14;-3,078519076;-3,0239;-3,1911;0,1672;2,80E-02;;-14,35733935
62,16;-3,078519076;-3,0241;-3,19;0,1659;2,75E-02;;-14,35733935
62,18;-3,078519076;-3,0244;-3,1888;0,1644;2,70E-02;;-14,35733935
62,2;-3,078519076;-3,0248;-3,1877;0,1629;2,65E-02;;-14,35733935
62,22;-3,078519076;-3,0253;-3,1867;0,1614;2,60E-02;;-14,35733935
62,24;-3,078519076;-3,0258;-3,1857;0,1599;2,56E-02;;-14,35733935
62,26;-3,078519076;-3,0263;-3,1847;0,1584;2,51E-02;;-14,35733935
62,28;-3,078519076;-3,0269;-3,1838;0,1569;2,46E-02;;-14,35733935
62,3;-3,078519076;-3,0276;-3,1829;0,1553;2,41E-02;;-14,35733935
62,32;-3,078519076;-3,0282;-3,1821;0,1539;2,37E-02;;-14,35733935
62,34;-3,078519076;-3,029;-3,1812;0,1522;2,32E-02;;-14,35733935
62,36;-3,078519076;-3,0297;-3,1804;0,1507;2,27E-02;;-14,35733935
62,38;-3,078519076;-3,0305;-3,1797;0,1492;2,23E-02;;-14,35733935
62,4;-3,078519076;-3,0313;-3,179;0,1477;2,18E-02;;-14,35733935
62,42;-3,078519076;-3,0321;-3,1783;0,1462;2,14E-02;;-14,35733935
62,44;-3,078519076;-3,033;-3,1776;0,1446;2,09E-02;;-14,35733935
62,46;-3,078519076;-3,0338;-3,1769;0,1431;2,05E-02;;-14,35733935
62,48;-3,078519076;-3,0347;-3,1763;0,1416;2,01E-02;;-14,35733935
62,5;-3,078519076;-3,0356;-3,1757;0,1401;1,96E-02;;-14,35733935
62,52;-3,078519076;-3,0365;-3,1751;0,1386;1,92E-02;;-14,35733935
62,54;-3,078519076;-3,0375;-3,1746;0,1371;1,88E-02;;-14,35733935
62,56;-3,078519076;-3,0384;-3,174;0,1356;1,84E-02;;-14,35733935
62,58;-3,078519076;-3,0393;-3,1735;0,1342;1,80E-02;;-14,35733935
62,6;-3,078519076;-3,0403;-3,173;0,1327;1,76E-02;;-14,35733935
62,62;-3,078519076;-3,0412;-3,1726;0,1314;1,73E-02;;-14,35733935
62,64;-3,078519076;-3,0422;-3,1721;0,1299;1,69E-02;;-14,35733935
62,66;-3,078519076;-3,0431;-3,1717;0,1286;1,65E-02;;-14,35733935
62,68;-3,078519076;-3,0441;-3,1712;0,1271;1,62E-02;;-14,35733935
62,7;-3,078519076;-3,045;-3,1708;0,1258;1,58E-02;;-14,35733935
62,72;-3,078519076;-3,0459;-3,1704;0,1245;1,55E-02;;-14,35733935
62,74;-3,078519076;-3,0469;-3,17;0,1231;1,52E-02;;-14,35733935
62,76;-3,078519076;-3,0478;-3,1697;0,1219;1,49E-02;;-14,35733935
62,78;-3,078519076;-3,0487;-3,1693;0,1206;1,45E-02;;-14,35733935
62,8;-3,078519076;-3,0496;-3,169;0,1194;1,43E-02;;-14,35733935
62,82;-3,078519076;-3,0505;-3,1687;0,1182;1,40E-02;;-14,35733935
62,84;-3,078519076;-3,0514;-3,1684;0,117;1,37E-02;;-14,35733935
62,86;-3,078519076;-3,0523;-3,1681;0,1158;1,34E-02;;-14,35733935
62,88;-3,078519076;-3,0532;-3,1678;0,1146;1,31E-02;;-14,35733935
62,9;-3,078519076;-3,054;-3,1675;0,1135;1,29E-02;;-14,35733935
62,92;-3,078519076;-3,0548;-3,1672;0,1124;1,26E-02;;-14,35733935
62,94;-3,078519076;-3,0557;-3,167;0,1113;1,24E-02;;-14,35733935
62,96;-3,078519076;-3,0565;-3,1667;0,1102;1,21E-02;;-14,35733935
62,98;-3,078519076;-3,0573;-3,1665;0,1092;1,19E-02;;-14,35733935
63;-3,078519076;-3,0581;-3,1662;0,1081;1,17E-02;;-14,35733935
63,02;-3,078519076;-3,0588;-3,166;0,1072;1,15E-02;;-14,35733935
63,04;-3,078519076;-3,0596;-3,1658;0,1062;1,13E-02;;-14,35733935
63,06;-3,078519076;-3,0603;-3,1656;0,1053;1,11E-02;;-14,35733935
63,08;-3,078519076;-3,0611;-3,1654;0,1043;1,09E-02;;-14,35733935
63,1;-3,078519076;-3,0618;-3,1652;0,1034;1,07E-02;;-14,35733935
63,12;-3,078519076;-3,0625;-3,165;0,1025;1,05E-02;;-14,35733935
63,14;-3,078519076;-3,0631;-3,1648;0,1017;1,03E-02;;-14,35733935
63,16;-3,078519076;-3,0638;-3,1647;0,1009;1,02E-02;;-14,35733935
63,18;-3,078519076;-3,0644;-3,1645;0,1001;1,00E-02;;-14,35733935
63,2;-3,078519076;-3,0651;-3,1643;0,0992;9,84E-03;;-14,35733935
63,22;-3,078519076;-3,0657;-3,1642;0,0985;9,70E-03;;-14,35733935
63,24;-3,078519076;-3,0663;-3,164;0,0977;9,55E-03;;-14,35733935
63,26;-3,078519076;-3,0669;-3,1639;0,097;9,41E-03;;-14,35733935
63,28;-3,078519076;-3,0674;-3,1638;0,0964;9,29E-03;;-14,35733935
63,3;-3,078519076;-3,068;-3,1636;0,0956;9,14E-03;;-14,35733935
63,32;-3,078519076;-3,0685;-3,1635;0,095;9,03E-03;;-14,35733935
63,34;-3,078519076;-3,069;-3,1634;0,0944;8,91E-03;;-14,35733935
63,36;-3,078519076;-3,0695;-3,1632;0,0937;8,78E-03;;-14,35733935
63,38;-3,078519076;-3,07;-3,1631;0,0931;8,67E-03;;-14,35733935
63,4;-3,078519076;-3,0705;-3,163;0,0925;8,56E-03;;-14,35733935
63,42;-3,078519076;-3,0709;-3,1629;0,092;8,46E-03;;-14,35733935
63,44;-3,078519076;-3,0714;-3,1628;0,0914;8,35E-03;;-14,35733935
63,46;-3,078519076;-3,0718;-3,1627;0,0909;8,26E-03;;-14,35733935
63,48;-3,078519076;-3,0722;-3,1626;0,0904;8,17E-03;;-14,35733935
63,5;-3,078519076;-3,0726;-3,1625;0,0899;8,08E-03;;-14,35733935
63,52;-3,078519076;-3,073;-3,1624;0,0894;7,99E-03;;-14,35733935
63,54;-3,078519076;-3,0733;-3,1624;0,0891;7,94E-03;;-14,35733935
63,56;-3,078519076;-3,0737;-3,1623;0,0886;7,85E-03;;-14,35733935
63,58;-3,078519076;-3,074;-3,1622;0,0882;7,78E-03;;-14,35733935
63,6;-3,078519076;-3,0743;-3,1621;0,0878;7,71E-03;;-14,35733935
63,62;-3,078519076;-3,0747;-3,162;0,0873;7,62E-03;;-14,35733935
63,64;-3,078519076;-3,075;-3,162;0,087;7,57E-03;;-14,35733935
63,66;-3,078519076;-3,0752;-3,1619;0,0867;7,52E-03;;-14,35733935
63,68;-3,078519076;-3,0755;-3,1618;0,0863;7,45E-03;;-14,35733935
63,7;-3,078519076;-3,0758;-3,1618;0,086;7,40E-03;;-14,35733935
63,72;-3,078519076;-3,076;-3,1617;0,0857;7,34E-03;;-14,35733935
63,74;-3,078519076;-3,0763;-3,1616;0,0853;7,28E-03;;-14,35733935
63,76;-3,078519076;-3,0765;-3,1616;0,0851;7,24E-03;;-14,35733935
63,78;-3,078519076;-3,0767;-3,1615;0,0848;7,19E-03;;-14,35733935
63,8;-3,078519076;-3,077;-3,1615;0,0845;7,14E-03;;-14,35733935
63,82;-3,078519076;-3,0772;-3,1614;0,0842;7,09E-03;;-14,35733935
63,84;-3,078519076;-3,0773;-3,1614;0,0841;7,07E-03;;-14,35733935
63,86;-3,078519076;-3,0775;-3,1613;0,0838;7,02E-03;;-14,35733935
63,88;-3,078519076;-3,0777;-3,1613;0,0836;6,99E-03;;-14,35733935
63,9;-3,078519076;-3,0779;-3,1612;0,0833;6,94E-03;;-14,35733935
63,92;-3,078519076;-3,078;-3,1612;0,0832;6,92E-03;;-14,35733935
63,94;-3,078519076;-3,0782;-3,1612;0,083;6,89E-03;;-14,35733935
63,96;-3,078519076;-3,0783;-3,1611;0,0828;6,86E-03;;-14,35733935
63,98;-3,078519076;-3,0784;-3,1611;0,0827;6,84E-03;;-14,35733935
64;-3,078519076;-3,0786;-3,161;0,0824;6,79E-03;;-14,35733935
64,02;-3,078519076;-3,0787;-3,161;0,0823;6,77E-03;;-14,35733935
64,04;-3,078519076;-3,0788;-3,161;0,0822;6,76E-03;;-14,35733935
64,06;-3,078519076;-3,0789;-3,1609;0,082;6,72E-03;;-14,35733935
64,08;-3,078519076;-3,079;-3,1609;0,0819;6,71E-03;;-14,35733935
64,1;-3,078519076;-3,0791;-3,1609;0,0818;6,69E-03;;-14,35733935
64,12;-3,078519076;-3,0792;-3,1609;0,0817;6,67E-03;;-14,35733935
64,14;-3,078519076;-3,0792;-3,1608;0,0816;6,66E-03;;-14,35733935
64,16;-3,078519076;-3,0793;-3,1608;0,0815;6,64E-03;;-14,35733935
64,18;-3,078519076;-3,0794;-3,1608;0,0814;6,63E-03;;-14,35733935
64,2;-3,078519076;-3,0794;-3,1607;0,0813;6,61E-03;;-14,35733935
64,22;-3,078519076;-3,0795;-3,1607;0,0812;6,59E-03;;-14,35733935
64,24;-3,078519076;-3,0796;-3,1607;0,0811;6,58E-03;;-14,35733935
64,26;-3,078519076;-3,0796;-3,1607;0,0811;6,58E-03;;-14,35733935
64,28;-3,078519076;-3,0796;-3,1607;0,0811;6,58E-03;;-14,35733935
64,3;-3,078519076;-3,0797;-3,1606;0,0809;6,54E-03;;-14,35733935
64,32;-3,078519076;-3,0797;-3,1606;0,0809;6,54E-03;;-14,35733935
64,34;-3,078519076;-3,0797;-3,1606;0,0809;6,54E-03;;-14,35733935
64,36;-3,078519076;-3,0798;-3,1606;0,0808;6,53E-03;;-14,35733935
64,38;-3,078519076;-3,0798;-3,1606;0,0808;6,53E-03;;-14,35733935
64,4;-3,078519076;-3,0798;-3,1605;0,0807;6,51E-03;;-14,35733935
64,42;-3,078519076;-3,0798;-3,1605;0,0807;6,51E-03;;-14,35733935
64,44;-3,078519076;-3,0798;-3,1605;0,0807;6,51E-03;;-14,35733935
64,46;-3,078519076;-3,0799;-3,1605;0,0806;6,50E-03;;-14,35733935
64,48;-3,078519076;-3,0799;-3,1605;0,0806;6,50E-03;;-14,35733935
64,5;-3,078519076;-3,0799;-3,1605;0,0806;6,50E-03;;-14,35733935
64,52;-3,078519076;-3,0799;-3,1604;0,0805;6,48E-03;;-14,35733935
64,54;-3,078519076;-3,0799;-3,1604;0,0805;6,48E-03;;-14,35733935
