time;PID;CN;Vel. Desejada;A;A²;MSE;%
41,24;1;1,0177;1;-0,0177;0,00031329;;
41,26;1;1,0177;1;-0,0177;0,00031329;;
41,28;1;1,0177;1;-0,0177;0,00031329;;
41,3;1;1,0177;1;-0,0177;0,00031329;;
41,32;1;1,0177;1;-0,0177;0,00031329;;
41,34;1;1,0177;1;-0,0177;0,00031329;;
41,36;1;1,0177;1;-0,0177;0,00031329;;
41,38;1;1,0177;1;-0,0177;0,00031329;;
41,4;1;1,0177;1;-0,0177;0,00031329;;
41,42;1;1,0177;1;-0,0177;0,00031329;;
41,44;1;1,0177;1;-0,0177;0,00031329;;
41,46;1;1,0177;1;-0,0177;0,00031329;;
41,48;1;1,0177;1;-0,0177;0,00031329;;
41,5;1;1,0177;1;-0,0177;0,00031329;;
41,52;1;1,0177;1;-0,0177;0,00031329;;
41,54;1;1,0177;1;-0,0177;0,00031329;;
41,56;1;1,0177;1;-0,0177;0,00031329;;
41,58;1;1,0177;1;-0,0177;0,00031329;;
41,6;1;1,0177;1;-0,0177;0,00031329;;
41,62;1;1,0177;1;-0,0177;0,00031329;;
41,64;1;1,0177;1;-0,0177;0,00031329;;
41,66;1;1,0177;1;-0,0177;0,00031329;;
41,68;1;1,0177;1;-0,0177;0,00031329;;
41,7;1;1,0177;1;-0,0177;0,00031329;;
41,72;1;1,0177;1;-0,0177;0,00031329;;
41,74;1;1,0177;1;-0,0177;0,00031329;;
41,76;1;1,0177;1;-0,0177;0,00031329;;
41,78;1;1,0177;1;-0,0177;0,00031329;;
41,8;1;1,0177;1;-0,0177;0,00031329;;
41,82;1;1,0177;1;-0,0177;0,00031329;;
41,84;1;1,0177;1;-0,0177;0,00031329;;
41,86;1;1,0177;1;-0,0177;0,00031329;;
41,88;1;1,0177;1;-0,0177;0,00031329;;
41,9;1;1,0177;1;-0,0177;0,00031329;;
41,92;1;1,0177;1;-0,0177;0,00031329;;
41,94;1;1,0177;1;-0,0177;0,00031329;;
41,96;1;1,0177;1;-0,0177;0,00031329;;
41,98;1;1,0177;1;-0,0177;0,00031329;;
42;1;1,0177;1;-0,0177;0,00031329;;
42,02;1;1,0177;1;-0,0177;0,00031329;;
42,04;1;1,0177;1;-0,0177;0,00031329;;
42,06;1;1,0177;1;-0,0177;0,00031329;;
42,08;1;1,0177;1;-0,0177;0,00031329;;
42,1;1;1,0177;1;-0,0177;0,00031329;;
42,12;1;1,0177;1;-0,0177;0,00031329;;
42,14;1;1,0177;1;-0,0177;0,00031329;;
42,16;1;1,0177;1;-0,0177;0,00031329;;
42,18;1;1,0177;1;-0,0177;0,00031329;;
42,2;1;1,0177;1;-0,0177;0,00031329;;
42,22;1;1,0177;1;-0,0177;0,00031329;;
42,24;1;1,0177;1;-0,0177;0,00031329;;
42,26;1;1,0177;1;-0,0177;0,00031329;;
42,28;1;1,0177;1;-0,0177;0,00031329;;
42,3;1;1,0177;1;-0,0177;0,00031329;;
42,32;1;1,0177;1;-0,0177;0,00031329;;
42,34;1;1,0177;1;-0,0177;0,00031329;;
42,36;1;1,0177;1;-0,0177;0,00031329;;
42,38;1;1,0177;1;-0,0177;0,00031329;;
42,4;1;1,0177;1;-0,0177;0,00031329;;
42,42;1;1,0177;1;-0,0177;0,00031329;;
42,44;1;1,0177;1;-0,0177;0,00031329;;
42,46;1;1,0177;1;-0,0177;0,00031329;;
42,48;1;1,0177;1;-0,0177;0,00031329;;
42,5;1;1,0177;1;-0,0177;0,00031329;;
42,52;1;1,0177;1;-0,0177;0,00031329;;
42,54;1;1,0177;1;-0,0177;0,00031329;;
42,56;1;1,0177;1;-0,0177;0,00031329;;
42,58;1;1,0177;1;-0,0177;0,00031329;;
42,6;1;1,0177;1;-0,0177;0,00031329;;
42,62;1;1,0177;1;-0,0177;0,00031329;;
42,64;1;1,0177;1;-0,0177;0,00031329;;
42,66;1;1,0177;1;-0,0177;0,00031329;;
42,68;1;1,0177;1;-0,0177;0,00031329;;
42,7;1;1,0177;1;-0,0177;0,00031329;;
42,72;1;1,0177;1;-0,0177;0,00031329;;
42,74;1;1,0177;1;-0,0177;0,00031329;;
42,76;1;1,0177;1;-0,0177;0,00031329;;
42,78;1;1,0177;1;-0,0177;0,00031329;;
42,8;1;1,0177;1;-0,0177;0,00031329;;
42,82;1;1,0177;1;-0,0177;0,00031329;;
42,84;1;1,0177;1;-0,0177;0,00031329;;
42,86;1;1,0177;1;-0,0177;0,00031329;;
42,88;1;1,0177;1;-0,0177;0,00031329;;
42,9;1;1,0177;1;-0,0177;0,00031329;;
42,92;1;1,0177;1;-0,0177;0,00031329;;
42,94;1;1,0177;1;-0,0177;0,00031329;;
42,96;1;1,0177;1;-0,0177;0,00031329;;
42,98;1;1,0177;1;-0,0177;0,00031329;;
43;1;1,0177;1;-0,0177;0,00031329;;
43,02;1;1,0177;1;-0,0177;0,00031329;;
43,04;1;1,0177;1;-0,0177;0,00031329;;
43,06;1;1,0177;1;-0,0177;0,00031329;;
43,08;1;1,0177;1;-0,0177;0,00031329;;
43,1;1;1,0177;1;-0,0177;0,00031329;;
43,12;1;1,0177;1;-0,0177;0,00031329;;
43,14;1;1,0177;1;-0,0177;0,00031329;;
43,16;1;1,0177;1;-0,0177;0,00031329;;
43,18;1;1,0177;1;-0,0177;0,00031329;;
43,2;1;1,0177;1;-0,0177;0,00031329;;
43,22;1;1,0177;1;-0,0177;0,00031329;;
43,24;1;1,0177;1;-0,0177;0,00031329;;
43,26;1;1,0177;1;-0,0177;0,00031329;;
43,28;1;1,0177;1;-0,0177;0,00031329;;
43,3;1;1,0177;1;-0,0177;0,00031329;;
43,32;1;1,0177;1;-0,0177;0,00031329;;
43,34;1;1,0177;1;-0,0177;0,00031329;;
43,36;1;1,0177;1;-0,0177;0,00031329;;
43,38;1;1,0177;1;-0,0177;0,00031329;;
43,4;1;1,0177;1;-0,0177;0,00031329;;
43,42;1;1,0177;1;-0,0177;0,00031329;;
43,44;1;1,0177;1;-0,0177;0,00031329;;
43,46;1;1,0177;1;-0,0177;0,00031329;;
43,48;1;1,0177;1;-0,0177;0,00031329;;
43,5;1;1,0177;1;-0,0177;0,00031329;;
43,52;1;1,0177;1;-0,0177;0,00031329;;
43,54;1;1,0177;1;-0,0177;0,00031329;;
43,56;1;1,0177;1;-0,0177;0,00031329;;
43,58;1;1,0177;1;-0,0177;0,00031329;;
43,6;1;1,0177;1;-0,0177;0,00031329;;
43,62;1;1,0177;1;-0,0177;0,00031329;;
43,64;1;1,0177;1;-0,0177;0,00031329;;
43,66;1;1,0177;1;-0,0177;0,00031329;;
43,68;1;1,0177;1;-0,0177;0,00031329;;
43,7;1;1,0177;1;-0,0177;0,00031329;;
43,72;1;1,0177;1;-0,0177;0,00031329;;
43,74;1;1,0177;1;-0,0177;0,00031329;;
43,76;1;1,0177;1;-0,0177;0,00031329;;
43,78;1;1,0177;1;-0,0177;0,00031329;;
43,8;1;1,0177;1;-0,0177;0,00031329;;
43,82;1;1,0177;1;-0,0177;0,00031329;;
43,84;1;1,0177;1;-0,0177;0,00031329;;
43,86;1;1,0177;1;-0,0177;0,00031329;;
43,88;1;1,0177;1;-0,0177;0,00031329;;
43,9;1;1,0177;1;-0,0177;0,00031329;;
43,92;1;1,0177;1;-0,0177;0,00031329;;
43,94;1;1,0177;1;-0,0177;0,00031329;;
43,96;1;1,0177;1;-0,0177;0,00031329;;
43,98;1;1,0177;1;-0,0177;0,00031329;;
44;1;1,0177;1;-0,0177;0,00031329;;
44,02;1;1,0177;1;-0,0177;0,00031329;;
44,04;1;1,0177;1;-0,0177;0,00031329;;
44,06;1;1,0177;1;-0,0177;0,00031329;;
44,08;1;1,0177;1;-0,0177;0,00031329;;
44,1;1;1,0177;1;-0,0177;0,00031329;;
44,12;1;1,0177;1;-0,0177;0,00031329;;
44,14;1;1,0177;1;-0,0177;0,00031329;;
44,16;1;1,0177;1;-0,0177;0,00031329;;
44,18;1;1,0177;1;-0,0177;0,00031329;;
44,2;1;1,0177;1;-0,0177;0,00031329;;
44,22;1;1,0177;1;-0,0177;0,00031329;;
44,24;1;1,0177;1;-0,0177;0,00031329;;
44,26;1;1,0177;1;-0,0177;0,00031329;;
44,28;1;1,0177;1;-0,0177;0,00031329;;
44,3;1;1,0177;1;-0,0177;0,00031329;;
44,32;1;1,0177;1;-0,0177;0,00031329;;
44,34;1;1,0177;1;-0,0177;0,00031329;;
44,36;1;1,0177;1;-0,0177;0,00031329;;
44,38;1;1,0177;1;-0,0177;0,00031329;;
44,4;1;1,0177;1;-0,0177;0,00031329;;
44,42;1;1,0177;1;-0,0177;0,00031329;;
44,44;1;1,0177;1;-0,0177;0,00031329;;
44,46;1;1,0177;1;-0,0177;0,00031329;;
44,48;1;1,0177;1;-0,0177;0,00031329;;
44,5;1;1,0177;1;-0,0177;0,00031329;;
44,52;1;1,0177;1;-0,0177;0,00031329;;
44,54;1;1,0177;1;-0,0177;0,00031329;;
44,56;1;1,0177;1;-0,0177;0,00031329;;
44,58;1;1,0177;1;-0,0177;0,00031329;;
44,6;1;1,0177;1;-0,0177;0,00031329;;
44,62;1;1,0177;1;-0,0177;0,00031329;;
44,64;1;1,0177;1;-0,0177;0,00031329;;
44,66;1;1,0177;1;-0,0177;0,00031329;;
44,68;1;1,0177;1;-0,0177;0,00031329;;
44,7;1;1,0177;1;-0,0177;0,00031329;;
44,72;1;1,0177;1;-0,0177;0,00031329;;
44,74;1;1,0177;1;-0,0177;0,00031329;;
44,76;1;1,0177;1;-0,0177;0,00031329;;
44,78;1;1,0177;1;-0,0177;0,00031329;;
44,8;1;1,0177;1;-0,0177;0,00031329;;
44,82;1;1,0177;1;-0,0177;0,00031329;;
44,84;1;1,0177;1;-0,0177;0,00031329;;
44,86;1;1,0177;1;-0,0177;0,00031329;;
44,88;1;1,0177;1;-0,0177;0,00031329;;
44,9;1;1,0177;1;-0,0177;0,00031329;;
44,92;1;1,0177;1;-0,0177;0,00031329;;
44,94;1;1,0177;1;-0,0177;0,00031329;;
44,96;1;1,0177;1;-0,0177;0,00031329;;
44,98;1;1,0177;1;-0,0177;0,00031329;;
45;1;1,0177;1;-0,0177;0,00031329;;
45,02;1;1,0177;1;-0,0177;0,00031329;;
45,04;1;1,0177;1;-0,0177;0,00031329;;
45,06;1;1,0177;1;-0,0177;0,00031329;;
45,08;1;1,0177;1;-0,0177;0,00031329;;
45,1;1;1,0177;1;-0,0177;0,00031329;;
45,12;1;1,0177;1;-0,0177;0,00031329;;
45,14;1;1,0177;1;-0,0177;0,00031329;;
45,16;1;1,0177;1;-0,0177;0,00031329;;
45,18;1;1,0177;1;-0,0177;0,00031329;;
45,2;1;1,0177;1;-0,0177;0,00031329;;
45,22;1;1,0177;1;-0,0177;0,00031329;;
45,24;1;1,0177;1;-0,0177;0,00031329;;
45,26;1;1,0177;1;-0,0177;0,00031329;;
45,28;1;1,0177;1;-0,0177;0,00031329;;
45,3;1;1,0177;1;-0,0177;0,00031329;;
45,32;1;1,0177;1;-0,0177;0,00031329;;
45,34;1;1,0177;1;-0,0177;0,00031329;;
45,36;1;1,0177;1;-0,0177;0,00031329;;
45,38;1;1,0177;1;-0,0177;0,00031329;;
45,4;1;1,0177;1;-0,0177;0,00031329;;
45,42;1;1,0177;1;-0,0177;0,00031329;;
45,44;1;1,0177;1;-0,0177;0,00031329;;
45,46;1;1,0177;1;-0,0177;0,00031329;;
45,48;1;1,0177;1;-0,0177;0,00031329;;
45,5;1;1,0177;1;-0,0177;0,00031329;;
45,52;1;1,0177;1;-0,0177;0,00031329;;
45,54;1;1,0177;1;-0,0177;0,00031329;;
45,56;1;1,0177;1;-0,0177;0,00031329;;
45,58;1;1,0177;1;-0,0177;0,00031329;;
45,6;1;1,0177;1;-0,0177;0,00031329;;
45,62;1;1,0177;1;-0,0177;0,00031329;;
45,64;1;1,0177;1;-0,0177;0,00031329;;
45,66;1;1,0177;1;-0,0177;0,00031329;;
45,68;1;1,0177;1;-0,0177;0,00031329;;
45,7;1;1,0177;1;-0,0177;0,00031329;;
45,72;1;1,0177;1;-0,0177;0,00031329;;
45,74;1;1,0177;1;-0,0177;0,00031329;;
45,76;1;1,0177;1;-0,0177;0,00031329;;
45,78;1;1,0177;1;-0,0177;0,00031329;;
45,8;1;1,0177;1;-0,0177;0,00031329;;
45,82;1;1,0177;1;-0,0177;0,00031329;;
45,84;1;1,0177;1;-0,0177;0,00031329;;
45,86;1;1,0177;1;-0,0177;0,00031329;;
45,88;1;1,0177;1;-0,0177;0,00031329;;
45,9;1;1,0177;1;-0,0177;0,00031329;;
45,92;1;1,0177;1;-0,0177;0,00031329;;
45,94;1;1,0177;1;-0,0177;0,00031329;;
45,96;1;1,0177;1;-0,0177;0,00031329;;
45,98;1;1,0177;1;-0,0177;0,00031329;;
46;1;1,0177;1;-0,0177;0,00031329;;
46,02;1;1,0177;1;-0,0177;0,00031329;;
46,04;1;1,0177;1;-0,0177;0,00031329;;
46,06;1;1,0177;1;-0,0177;0,00031329;;
46,08;1;1,0177;1;-0,0177;0,00031329;;
46,1;1;1,0177;1;-0,0177;0,00031329;;
46,12;1;1,0177;1;-0,0177;0,00031329;;
46,14;1;1,0177;1;-0,0177;0,00031329;;
46,16;1;1,0177;1;-0,0177;0,00031329;;
46,18;1;1,0177;1;-0,0177;0,00031329;;
46,2;1;1,0177;1;-0,0177;0,00031329;;
46,22;1;1,0177;1;-0,0177;0,00031329;;
46,24;1;1,0177;1;-0,0177;0,00031329;;
46,26;1;1,0177;1;-0,0177;0,00031329;;
46,28;1;1,0177;1;-0,0177;0,00031329;;
46,3;1;1,0177;1;-0,0177;0,00031329;;
46,32;1;1,0177;1;-0,0177;0,00031329;;
46,34;1;1,0177;1;-0,0177;0,00031329;;
46,36;1;1,0177;1;-0,0177;0,00031329;;
46,38;1;1,0177;1;-0,0177;0,00031329;;
46,4;1;1,0177;1;-0,0177;0,00031329;;
46,42;1;1,0177;1;-0,0177;0,00031329;;
46,44;1;1,0177;1;-0,0177;0,00031329;;
46,46;1;1,0177;1;-0,0177;0,00031329;;
46,48;1;1,0177;1;-0,0177;0,00031329;;
46,5;1;1,0177;1;-0,0177;0,00031329;;
46,52;1;1,0177;1;-0,0177;0,00031329;;
46,54;1;1,0177;1;-0,0177;0,00031329;;
46,56;1;1,0177;1;-0,0177;0,00031329;;
46,58;1;1,0177;1;-0,0177;0,00031329;;
46,6;1;1,0177;1;-0,0177;0,00031329;;
46,62;1;1,0177;1;-0,0177;0,00031329;;
46,64;1;1,0177;1;-0,0177;0,00031329;;
46,66;1;1,0177;1;-0,0177;0,00031329;;
46,68;1;1,0177;1;-0,0177;0,00031329;;
46,7;1;1,0177;1;-0,0177;0,00031329;;
46,72;1;1,0177;1;-0,0177;0,00031329;;
46,74;1;1,0177;1;-0,0177;0,00031329;;
46,76;1;1,0177;1;-0,0177;0,00031329;;
46,78;1;1,0177;1;-0,0177;0,00031329;;
46,8;1;1,0177;1;-0,0177;0,00031329;;
46,82;1;1,0177;1;-0,0177;0,00031329;;
46,84;1;1,0177;1;-0,0177;0,00031329;;
46,86;1;1,0177;1;-0,0177;0,00031329;;
46,88;1;1,0177;1;-0,0177;0,00031329;;
46,9;1;1,0177;1;-0,0177;0,00031329;;
46,92;1;1,0177;1;-0,0177;0,00031329;;
46,94;1;1,0177;1;-0,0177;0,00031329;;
46,96;1;1,0177;1;-0,0177;0,00031329;;
46,98;1;1,0177;1;-0,0177;0,00031329;;
47;1;1,0177;1;-0,0177;0,00031329;;
47,02;1;1,0177;1;-0,0177;0,00031329;;
47,04;1;1,0177;1;-0,0177;0,00031329;;
47,06;1;1,0177;1;-0,0177;0,00031329;;
47,08;1;1,0177;1;-0,0177;0,00031329;;
47,1;1;1,0177;1;-0,0177;0,00031329;;
47,12;1;1,0177;1;-0,0177;0,00031329;;
47,14;1;1,0177;1;-0,0177;0,00031329;;
47,16;1;1,0177;1;-0,0177;0,00031329;;
47,18;1;1,0177;1;-0,0177;0,00031329;;
47,2;1;1,0177;1;-0,0177;0,00031329;;
47,22;1;1,0177;1;-0,0177;0,00031329;;
47,24;1;1,0177;1;-0,0177;0,00031329;;
47,26;1;1,0177;1;-0,0177;0,00031329;;
47,28;1;1,0177;1;-0,0177;0,00031329;;
47,3;1;1,0177;1;-0,0177;0,00031329;;
47,32;1;1,0177;1;-0,0177;0,00031329;;
47,34;1;1,0177;1;-0,0177;0,00031329;;
47,36;1;1,0177;1;-0,0177;0,00031329;;
47,38;1;1,0177;1;-0,0177;0,00031329;;
47,4;1;1,0177;1;-0,0177;0,00031329;;
47,42;1;1,0177;1;-0,0177;0,00031329;;
47,44;1;1,0177;1;-0,0177;0,00031329;;
47,46;1;1,0177;1;-0,0177;0,00031329;;
47,48;1;1,0177;1;-0,0177;0,00031329;;
47,5;1;1,0177;1;-0,0177;0,00031329;;
47,52;1;1,0177;1;-0,0177;0,00031329;;
47,54;1;1,0177;1;-0,0177;0,00031329;;
47,56;1;1,0177;1;-0,0177;0,00031329;;
47,58;1;1,0177;1;-0,0177;0,00031329;;
47,6;1;1,0177;1;-0,0177;0,00031329;;
47,62;1;1,0177;1;-0,0177;0,00031329;;
47,64;1;1,0177;1;-0,0177;0,00031329;;
47,66;1;1,0177;1;-0,0177;0,00031329;;
47,68;1;1,0177;1;-0,0177;0,00031329;;
47,7;1;1,0177;1;-0,0177;0,00031329;;
47,72;1;1,0177;1;-0,0177;0,00031329;;
47,74;1;1,0177;1;-0,0177;0,00031329;;
47,76;1;1,0177;1;-0,0177;0,00031329;;
47,78;1;1,0177;1;-0,0177;0,00031329;;
47,8;1;1,0177;1;-0,0177;0,00031329;;
47,82;1;1,0177;1;-0,0177;0,00031329;;
47,84;1;1,0177;1;-0,0177;0,00031329;;
47,86;1;1,0177;1;-0,0177;0,00031329;;
47,88;1;1,0177;1;-0,0177;0,00031329;;
47,9;1;1,0177;1;-0,0177;0,00031329;;
47,92;1;1,0177;1;-0,0177;0,00031329;;
47,94;1;1,0177;1;-0,0177;0,00031329;;
47,96;1;1,0177;1;-0,0177;0,00031329;;
47,98;1;1,0177;1;-0,0177;0,00031329;;
48;1;1,0177;1;-0,0177;0,00031329;;
48,02;1;1,0177;1;-0,0177;0,00031329;;
48,04;1;1,0177;1;-0,0177;0,00031329;;
48,06;1;1,0177;1;-0,0177;0,00031329;;
48,08;1;1,0177;1;-0,0177;0,00031329;;
48,1;1;1,0177;1;-0,0177;0,00031329;;
48,12;1;1,0177;1;-0,0177;0,00031329;;
48,14;1;1,0177;1;-0,0177;0,00031329;;
48,16;1;1,0177;1;-0,0177;0,00031329;;
48,18;1;1,0177;1;-0,0177;0,00031329;;
48,2;1;1,0177;1;-0,0177;0,00031329;;
48,22;1;1,0177;1;-0,0177;0,00031329;;
48,24;1;1,0177;1;-0,0177;0,00031329;;
48,26;1;1,0177;1;-0,0177;0,00031329;;
48,28;1;1,0177;1;-0,0177;0,00031329;;
48,3;1;1,0177;1;-0,0177;0,00031329;;
48,32;1;1,0177;1;-0,0177;0,00031329;;
48,34;1;1,0177;1;-0,0177;0,00031329;;
48,36;1;1,0177;1;-0,0177;0,00031329;;
48,38;1;1,0177;1;-0,0177;0,00031329;;
48,4;1;1,0177;1;-0,0177;0,00031329;;
48,42;1;1,0177;1;-0,0177;0,00031329;;
48,44;1;1,0177;1;-0,0177;0,00031329;;
48,46;1;1,0177;1;-0,0177;0,00031329;;
48,48;1;1,0177;1;-0,0177;0,00031329;;
48,5;1;1,0177;1;-0,0177;0,00031329;;
48,52;1;1,0177;1;-0,0177;0,00031329;;
48,54;1;1,0177;1;-0,0177;0,00031329;;
48,56;1;1,0177;1;-0,0177;0,00031329;;
48,58;1;1,0177;1;-0,0177;0,00031329;;
48,6;1;1,0177;1;-0,0177;0,00031329;;
48,62;1;1,0177;1;-0,0177;0,00031329;;
48,64;1;1,0177;1;-0,0177;0,00031329;;
48,66;1;1,0177;1;-0,0177;0,00031329;;
48,68;1;1,0177;1;-0,0177;0,00031329;;
48,7;1;1,0177;1;-0,0177;0,00031329;;
48,72;1;1,0177;1;-0,0177;0,00031329;;
48,74;1;1,0177;1;-0,0177;0,00031329;;
48,76;1;1,0177;1;-0,0177;0,00031329;;
48,78;1;1,0177;1;-0,0177;0,00031329;;
48,8;1;1,0177;1;-0,0177;0,00031329;;
48,82;1;1,0177;1;-0,0177;0,00031329;;
48,84;1;1,0177;1;-0,0177;0,00031329;;
48,86;1;1,0177;1;-0,0177;0,00031329;;
48,88;1;1,0177;1;-0,0177;0,00031329;;
48,9;1;1,0177;1;-0,0177;0,00031329;;
48,92;1;1,0177;1;-0,0177;0,00031329;;
48,94;1;1,0177;1;-0,0177;0,00031329;;
48,96;1;1,0177;1;-0,0177;0,00031329;;
48,98;1;1,0177;1;-0,0177;0,00031329;;
49;1;1,0177;1;-0,0177;0,00031329;;
49,02;1;1,0177;1;-0,0177;0,00031329;;
49,04;1;1,0177;1;-0,0177;0,00031329;;
49,06;1;1,0177;1;-0,0177;0,00031329;;
49,08;1;1,0177;1;-0,0177;0,00031329;;
49,1;1;1,0177;1;-0,0177;0,00031329;;
49,12;1;1,0177;1;-0,0177;0,00031329;;
49,14;1;1,0177;1;-0,0177;0,00031329;;
49,16;1;1,0177;1;-0,0177;0,00031329;;
49,18;1;1,0177;1;-0,0177;0,00031329;;
49,2;1;1,0177;1;-0,0177;0,00031329;;
49,22;1;1,0177;1;-0,0177;0,00031329;;
49,24;1;1,0177;1;-0,0177;0,00031329;;
49,26;1;1,0177;1;-0,0177;0,00031329;;
49,28;1;1,0177;1;-0,0177;0,00031329;;
49,3;1;1,0177;1;-0,0177;0,00031329;;
49,32;1;1,0177;1;-0,0177;0,00031329;;
49,34;1;1,0177;1;-0,0177;0,00031329;;
49,36;1;1,0177;1;-0,0177;0,00031329;;
49,38;1;1,0177;1;-0,0177;0,00031329;;
49,4;1;1,0177;1;-0,0177;0,00031329;;
49,42;1;1,0177;1;-0,0177;0,00031329;;
49,44;1;1,0177;1;-0,0177;0,00031329;;
49,46;1;1,0177;1;-0,0177;0,00031329;;
49,48;1;1,0177;1;-0,0177;0,00031329;;
49,5;1;1,0177;1;-0,0177;0,00031329;;
49,52;1;1,0177;1;-0,0177;0,00031329;;
49,54;1;1,0177;1;-0,0177;0,00031329;;
49,56;1;1,0177;1;-0,0177;0,00031329;;
49,58;1;1,0177;1;-0,0177;0,00031329;;
49,6;1;1,0177;1;-0,0177;0,00031329;;
49,62;1;1,0177;1;-0,0177;0,00031329;;
49,64;1;1,0177;1;-0,0177;0,00031329;;
49,66;1;1,0177;1;-0,0177;0,00031329;;
49,68;1;1,0177;1;-0,0177;0,00031329;;
49,7;1;1,0177;1;-0,0177;0,00031329;;
49,72;1;1,0177;1;-0,0177;0,00031329;;
49,74;1;1,0177;1;-0,0177;0,00031329;;
49,76;1;1,0177;1;-0,0177;0,00031329;;
49,78;1;1,0177;1;-0,0177;0,00031329;;
49,8;1;1,0177;1;-0,0177;0,00031329;;
49,82;1;1,0177;1;-0,0177;0,00031329;;
49,84;1;1,0177;1;-0,0177;0,00031329;;
49,86;1;1,0177;1;-0,0177;0,00031329;;
49,88;1;1,0177;1;-0,0177;0,00031329;;
49,9;1;1,0177;1;-0,0177;0,00031329;;
49,92;1;1,0177;1;-0,0177;0,00031329;;
49,94;1;1,0177;1;-0,0177;0,00031329;;
49,96;1;1,0177;1;-0,0177;0,00031329;;
49,98;1;1,0177;1;-0,0177;0,00031329;;
50;1;1,0177;1;-0,0177;0,00031329;;
50,02;1;1,0177;1;-0,0177;0,00031329;;
50,04;1;1,0177;1;-0,0177;0,00031329;;
50,06;1;1,0177;1;-0,0177;0,00031329;;
50,08;1;1,0177;1;-0,0177;0,00031329;;
50,1;1;1,0177;1;-0,0177;0,00031329;;
50,12;1;1,0177;1;-0,0177;0,00031329;;
50,14;1;1,0177;1;-0,0177;0,00031329;;
50,16;1;1,0177;1;-0,0177;0,00031329;;
50,18;1;1,0177;1;-0,0177;0,00031329;;
50,2;1;1,0177;1;-0,0177;0,00031329;;
50,22;1;1,0177;1;-0,0177;0,00031329;;
50,24;1;1,0177;1;-0,0177;0,00031329;;
50,26;1;1,0177;1;-0,0177;0,00031329;;
50,28;1;1,0177;1;-0,0177;0,00031329;;
50,3;1;1,0177;1;-0,0177;0,00031329;;
50,32;1;1,0177;1;-0,0177;0,00031329;;
50,34;1;1,0177;1;-0,0177;0,00031329;;
50,36;1;1,0177;1;-0,0177;0,00031329;;
50,38;1;1,0177;1;-0,0177;0,00031329;;
50,4;1;1,0177;1;-0,0177;0,00031329;;
50,42;1;1,0177;1;-0,0177;0,00031329;;
50,44;1;1,0177;1;-0,0177;0,00031329;;
50,46;1;1,0177;1;-0,0177;0,00031329;;
50,48;1;1,0177;1;-0,0177;0,00031329;;
50,5;1;1,0177;1;-0,0177;0,00031329;;
50,52;1;1,0177;1;-0,0177;0,00031329;;
50,54;1;1,0177;1;-0,0177;0,00031329;;
50,56;1;1,0177;1;-0,0177;0,00031329;;
50,58;1;1,0177;1;-0,0177;0,00031329;;
50,6;1;1,0177;1;-0,0177;0,00031329;;
50,62;1;1,0177;1;-0,0177;0,00031329;;
50,64;1;1,0177;1;-0,0177;0,00031329;;
50,66;1;1,0177;1;-0,0177;0,00031329;;
50,68;1;1,0177;1;-0,0177;0,00031329;;
50,7;1;1,0177;1;-0,0177;0,00031329;;
50,72;1;1,0177;1;-0,0177;0,00031329;;
50,74;1;1,0177;1;-0,0177;0,00031329;;
50,76;1;1,0177;1;-0,0177;0,00031329;;
50,78;1;1,0177;1;-0,0177;0,00031329;;
50,8;1;1,0177;1;-0,0177;0,00031329;;
50,82;1;1,0177;1;-0,0177;0,00031329;;
50,84;1;1,0177;1;-0,0177;0,00031329;;
50,86;1;1,0177;1;-0,0177;0,00031329;;
50,88;1;1,0177;1;-0,0177;0,00031329;;
50,9;1;1,0177;1;-0,0177;0,00031329;;
50,92;1;1,0177;1;-0,0177;0,00031329;;
50,94;1;1,0177;1;-0,0177;0,00031329;;
50,96;1;1,0177;1;-0,0177;0,00031329;;
50,98;1;1,0177;1;-0,0177;0,00031329;;
51;1;1,0177;1;-0,0177;0,00031329;;
51,02;1;1,0177;1;-0,0177;0,00031329;;
51,04;1;1,0177;1;-0,0177;0,00031329;;
51,06;1;1,0177;1;-0,0177;0,00031329;;
51,08;1;1,0177;1;-0,0177;0,00031329;;
51,1;1;1,0177;1;-0,0177;0,00031329;;
51,12;1;1,0177;1;-0,0177;0,00031329;;
51,14;1;1,0177;1;-0,0177;0,00031329;;
51,16;1;1,0177;1;-0,0177;0,00031329;;
51,18;1;1,0177;1;-0,0177;0,00031329;;
51,2;1;1,0177;1;-0,0177;0,00031329;;
51,22;1;1,0177;1;-0,0177;0,00031329;;
51,24;1;1,0177;1;-0,0177;0,00031329;;
51,26;1;1,0177;1;-0,0177;0,00031329;;
51,28;1;1,0177;1;-0,0177;0,00031329;;
51,3;1;1,0177;1;-0,0177;0,00031329;;
51,32;1;1,0177;1;-0,0177;0,00031329;;
51,34;1;1,0177;1;-0,0177;0,00031329;;
51,36;1;1,0177;1;-0,0177;0,00031329;;
51,38;1;1,0177;1;-0,0177;0,00031329;;
51,4;1;1,0177;1;-0,0177;0,00031329;;
51,42;1;1,0177;1;-0,0177;0,00031329;;
51,44;1;1,0177;1;-0,0177;0,00031329;;
51,46;1;1,0177;1;-0,0177;0,00031329;;
51,48;1;1,0177;1;-0,0177;0,00031329;;
51,5;1;1,0177;1;-0,0177;0,00031329;;
51,52;1;1,0177;1;-0,0177;0,00031329;;
51,54;1;1,0177;1;-0,0177;0,00031329;;
51,56;1;1,0177;1;-0,0177;0,00031329;;
51,58;1;1,0177;1;-0,0177;0,00031329;;
