time;vel_PID;vel_RNA;A = vel_PID - vel_RNA;A²;
10,56;1;1,0045;-0,0045;2,025E-05;
10,58;1;1,0045;-0,0045;2,025E-05;
10,6;1;1,0045;-0,0045;2,025E-05;
10,62;1;1,0045;-0,0045;2,025E-05;
10,64;1;1,0045;-0,0045;2,025E-05;
10,66;1;1,0045;-0,0045;2,025E-05;
10,68;1;1,0045;-0,0045;2,025E-05;
10,7;1;1,0045;-0,0045;2,025E-05;
10,72;1;1,0045;-0,0045;2,025E-05;
10,74;1;1,0045;-0,0045;2,025E-05;
10,76;1;1,0045;-0,0045;2,025E-05;
10,78;1;1,0045;-0,0045;2,025E-05;
10,8;1;1,0045;-0,0045;2,025E-05;
10,82;1;1,0045;-0,0045;2,025E-05;
10,84;1;1,0045;-0,0045;2,025E-05;
10,86;1;1,0045;-0,0045;2,025E-05;
10,88;1;1,0045;-0,0045;2,025E-05;
10,9;1;1,0045;-0,0045;2,025E-05;
10,92;1;1,0045;-0,0045;2,025E-05;
10,94;1;1,0045;-0,0045;2,025E-05;
10,96;1;1,0045;-0,0045;2,025E-05;
10,98;1;1,0045;-0,0045;2,025E-05;
11;1;1,0045;-0,0045;2,025E-05;
11,02;1;1,0045;-0,0045;2,025E-05;
11,04;1;1,0045;-0,0045;2,025E-05;
11,06;1;1,0045;-0,0045;2,025E-05;
11,08;1;1,0045;-0,0045;2,025E-05;
11,1;1;1,0045;-0,0045;2,025E-05;
11,12;1;1,0045;-0,0045;2,025E-05;
11,14;1;1,0045;-0,0045;2,025E-05;
11,16;1;1,0045;-0,0045;2,025E-05;
11,18;1;1,0045;-0,0045;2,025E-05;
11,2;1;1,0045;-0,0045;2,025E-05;
11,22;1;1,0045;-0,0045;2,025E-05;
11,24;1;1,0045;-0,0045;2,025E-05;
11,26;1;1,0045;-0,0045;2,025E-05;
11,28;1;1,0045;-0,0045;2,025E-05;
11,3;1;1,0045;-0,0045;2,025E-05;
11,32;1;1,0045;-0,0045;2,025E-05;
11,34;1;1,0045;-0,0045;2,025E-05;
11,36;1;1,0045;-0,0045;2,025E-05;
11,38;1;1,0045;-0,0045;2,025E-05;
11,4;1;1,0045;-0,0045;2,025E-05;
11,42;1;1,0045;-0,0045;2,025E-05;
11,44;1;1,0045;-0,0045;2,025E-05;
11,46;1;1,0045;-0,0045;2,025E-05;
11,48;1;1,0045;-0,0045;2,025E-05;
11,5;1;1,0045;-0,0045;2,025E-05;
11,52;1;1,0045;-0,0045;2,025E-05;
11,54;1;1,0045;-0,0045;2,025E-05;
11,56;1;1,0045;-0,0045;2,025E-05;
11,58;1;1,0045;-0,0045;2,025E-05;
11,6;1;1,0045;-0,0045;2,025E-05;
11,62;1;1,0045;-0,0045;2,025E-05;
11,64;1;1,0045;-0,0045;2,025E-05;
11,66;1;1,0045;-0,0045;2,025E-05;
11,68;1;1,0045;-0,0045;2,025E-05;
11,7;1;1,0045;-0,0045;2,025E-05;
11,72;1;1,0045;-0,0045;2,025E-05;
11,74;1;1,0045;-0,0045;2,025E-05;
11,76;1;1,0045;-0,0045;2,025E-05;
11,78;1;1,0045;-0,0045;2,025E-05;
11,8;1;1,0045;-0,0045;2,025E-05;
11,82;1;1,0045;-0,0045;2,025E-05;
11,84;1;1,0045;-0,0045;2,025E-05;
11,86;1;1,0045;-0,0045;2,025E-05;
11,88;1;1,0045;-0,0045;2,025E-05;
11,9;1;1,0045;-0,0045;2,025E-05;
11,92;1;1,0045;-0,0045;2,025E-05;
11,94;1;1,0045;-0,0045;2,025E-05;
11,96;1;1,0045;-0,0045;2,025E-05;
11,98;1;1,0045;-0,0045;2,025E-05;
12;1;1,0045;-0,0045;2,025E-05;
12,02;1;1,0045;-0,0045;2,025E-05;
12,04;1;1,0045;-0,0045;2,025E-05;
12,06;1;1,0045;-0,0045;2,025E-05;
12,08;1;1,0045;-0,0045;2,025E-05;
12,1;1;1,0045;-0,0045;2,025E-05;
12,12;1;1,0045;-0,0045;2,025E-05;
12,14;1;1,0045;-0,0045;2,025E-05;
12,16;1;1,0045;-0,0045;2,025E-05;
12,18;1;1,0045;-0,0045;2,025E-05;
12,2;1;1,0045;-0,0045;2,025E-05;
12,22;1;1,0045;-0,0045;2,025E-05;
12,24;1;1,0045;-0,0045;2,025E-05;
12,26;1;1,0045;-0,0045;2,025E-05;
12,28;1;1,0045;-0,0045;2,025E-05;
12,3;1;1,0045;-0,0045;2,025E-05;
12,32;1;1,0045;-0,0045;2,025E-05;
12,34;1;1,0045;-0,0045;2,025E-05;
12,36;1;1,0045;-0,0045;2,025E-05;
12,38;1;1,0045;-0,0045;2,025E-05;
12,4;1;1,0045;-0,0045;2,025E-05;
12,42;1;1,0045;-0,0045;2,025E-05;
12,44;1;1,0045;-0,0045;2,025E-05;
12,46;1;1,0045;-0,0045;2,025E-05;
12,48;1;1,0045;-0,0045;2,025E-05;
12,5;1;1,0045;-0,0045;2,025E-05;
12,52;1;1,0045;-0,0045;2,025E-05;
12,54;1;1,0045;-0,0045;2,025E-05;
12,56;1;1,0045;-0,0045;2,025E-05;
12,58;1;1,0045;-0,0045;2,025E-05;
12,6;1;1,0045;-0,0045;2,025E-05;
12,62;1;1,0045;-0,0045;2,025E-05;
12,64;1;1,0045;-0,0045;2,025E-05;
12,66;1;1,0045;-0,0045;2,025E-05;
12,68;1;1,0045;-0,0045;2,025E-05;
12,7;1;1,0045;-0,0045;2,025E-05;
12,72;1;1,0045;-0,0045;2,025E-05;
12,74;1;1,0045;-0,0045;2,025E-05;
12,76;1;1,0045;-0,0045;2,025E-05;
12,78;1;1,0045;-0,0045;2,025E-05;
12,8;1;1,0045;-0,0045;2,025E-05;
12,82;1;1,0045;-0,0045;2,025E-05;
12,84;1;1,0045;-0,0045;2,025E-05;
12,86;1;1,0045;-0,0045;2,025E-05;
12,88;1;1,0045;-0,0045;2,025E-05;
12,9;1;1,0045;-0,0045;2,025E-05;
12,92;1;1,0045;-0,0045;2,025E-05;
12,94;1;1,0045;-0,0045;2,025E-05;
12,96;1;1,0045;-0,0045;2,025E-05;
12,98;1;1,0045;-0,0045;2,025E-05;
13;1;1,0045;-0,0045;2,025E-05;
13,02;1;1,0045;-0,0045;2,025E-05;
13,04;1;1,0045;-0,0045;2,025E-05;
13,06;1;1,0045;-0,0045;2,025E-05;
13,08;1;1,0045;-0,0045;2,025E-05;
13,1;1;1,0045;-0,0045;2,025E-05;
13,12;1;1,0045;-0,0045;2,025E-05;
13,14;1;1,0045;-0,0045;2,025E-05;
13,16;1;1,0045;-0,0045;2,025E-05;
13,18;1;1,0045;-0,0045;2,025E-05;
13,2;1;1,0045;-0,0045;2,025E-05;
13,22;1;1,0045;-0,0045;2,025E-05;
13,24;1;1,0045;-0,0045;2,025E-05;
13,26;1;1,0045;-0,0045;2,025E-05;
13,28;1;1,0045;-0,0045;2,025E-05;
13,3;1;1,0045;-0,0045;2,025E-05;
13,32;1;1,0045;-0,0045;2,025E-05;
13,34;1;1,0045;-0,0045;2,025E-05;
13,36;1;1,0045;-0,0045;2,025E-05;
13,38;1;1,0045;-0,0045;2,025E-05;
13,4;1;1,0045;-0,0045;2,025E-05;
13,42;1;1,0045;-0,0045;2,025E-05;
13,44;1;1,0045;-0,0045;2,025E-05;
13,46;1;1,0045;-0,0045;2,025E-05;
13,48;1;1,0045;-0,0045;2,025E-05;
13,5;1;1,0045;-0,0045;2,025E-05;
13,52;1;1,0045;-0,0045;2,025E-05;
13,54;1;1,0045;-0,0045;2,025E-05;
13,56;1;1,0045;-0,0045;2,025E-05;
13,58;1;1,0045;-0,0045;2,025E-05;
13,6;1;1,0045;-0,0045;2,025E-05;
13,62;1;1,0045;-0,0045;2,025E-05;
13,64;1;1,0045;-0,0045;2,025E-05;
13,66;1;1,0045;-0,0045;2,025E-05;
13,68;1;1,0045;-0,0045;2,025E-05;
13,7;1;1,0045;-0,0045;2,025E-05;
13,72;1;1,0045;-0,0045;2,025E-05;
13,74;1;1,0045;-0,0045;2,025E-05;
13,76;1;1,0045;-0,0045;2,025E-05;
13,78;1;1,0045;-0,0045;2,025E-05;
13,8;1;1,0045;-0,0045;2,025E-05;
13,82;1;1,0045;-0,0045;2,025E-05;
13,84;1;1,0045;-0,0045;2,025E-05;
13,86;1;1,0045;-0,0045;2,025E-05;
13,88;1;1,0045;-0,0045;2,025E-05;
13,9;1;1,0045;-0,0045;2,025E-05;
13,92;1;1,0045;-0,0045;2,025E-05;
13,94;1;1,0045;-0,0045;2,025E-05;
13,96;1;1,0045;-0,0045;2,025E-05;
13,98;1;1,0045;-0,0045;2,025E-05;
14;1;1,0045;-0,0045;2,025E-05;
14,02;1;1,0045;-0,0045;2,025E-05;
14,04;1;1,0045;-0,0045;2,025E-05;
14,06;1;1,0045;-0,0045;2,025E-05;
14,08;1;1,0045;-0,0045;2,025E-05;
14,1;1;1,0045;-0,0045;2,025E-05;
14,12;1;1,0045;-0,0045;2,025E-05;
14,14;1;1,0045;-0,0045;2,025E-05;
14,16;1;1,0045;-0,0045;2,025E-05;
14,18;1;1,0045;-0,0045;2,025E-05;
14,2;1;1,0045;-0,0045;2,025E-05;
14,22;1;1,0045;-0,0045;2,025E-05;
14,24;1;1,0045;-0,0045;2,025E-05;
14,26;1;1,0045;-0,0045;2,025E-05;
14,28;1;1,0045;-0,0045;2,025E-05;
14,3;1;1,0045;-0,0045;2,025E-05;
14,32;1;1,0045;-0,0045;2,025E-05;
14,34;1;1,0045;-0,0045;2,025E-05;
14,36;1;1,0045;-0,0045;2,025E-05;
14,38;1;1,0045;-0,0045;2,025E-05;
14,4;1;1,0045;-0,0045;2,025E-05;
14,42;1;1,0045;-0,0045;2,025E-05;
14,44;1;1,0045;-0,0045;2,025E-05;
14,46;1;1,0045;-0,0045;2,025E-05;
14,48;1;1,0045;-0,0045;2,025E-05;
14,5;1;1,0045;-0,0045;2,025E-05;
14,52;1;1,0045;-0,0045;2,025E-05;
14,54;1;1,0045;-0,0045;2,025E-05;
14,56;1;1,0045;-0,0045;2,025E-05;
14,58;1;1,0045;-0,0045;2,025E-05;
14,6;1;1,0045;-0,0045;2,025E-05;
14,62;1;1,0045;-0,0045;2,025E-05;
14,64;1;1,0045;-0,0045;2,025E-05;
14,66;1;1,0045;-0,0045;2,025E-05;
14,68;1;1,0045;-0,0045;2,025E-05;
14,7;1;1,0045;-0,0045;2,025E-05;
14,72;1;1,0045;-0,0045;2,025E-05;
14,74;1;1,0045;-0,0045;2,025E-05;
14,76;1;1,0045;-0,0045;2,025E-05;
14,78;1;1,0045;-0,0045;2,025E-05;
14,8;1;1,0045;-0,0045;2,025E-05;
14,82;1;1,0045;-0,0045;2,025E-05;
14,84;1;1,0045;-0,0045;2,025E-05;
14,86;1;1,0045;-0,0045;2,025E-05;
14,88;1;1,0045;-0,0045;2,025E-05;
14,9;1;1,0045;-0,0045;2,025E-05;
14,92;1;1,0045;-0,0045;2,025E-05;
14,94;1;1,0045;-0,0045;2,025E-05;
14,96;1;1,0045;-0,0045;2,025E-05;
14,98;1;1,0045;-0,0045;2,025E-05;
15;1;1,0045;-0,0045;2,025E-05;
15,02;1;1,0045;-0,0045;2,025E-05;
15,04;1;1,0045;-0,0045;2,025E-05;
15,06;1;1,0045;-0,0045;2,025E-05;
15,08;1;1,0045;-0,0045;2,025E-05;
15,1;1;1,0045;-0,0045;2,025E-05;
15,12;1;1,0045;-0,0045;2,025E-05;
15,14;1;1,0045;-0,0045;2,025E-05;
15,16;1;1,0045;-0,0045;2,025E-05;
15,18;1;1,0045;-0,0045;2,025E-05;
15,2;1;1,0045;-0,0045;2,025E-05;
15,22;1;1,0045;-0,0045;2,025E-05;
15,24;1;1,0045;-0,0045;2,025E-05;
15,26;1;1,0045;-0,0045;2,025E-05;
15,28;1;1,0045;-0,0045;2,025E-05;
15,3;1;1,0045;-0,0045;2,025E-05;
15,32;1;1,0045;-0,0045;2,025E-05;
15,34;1;1,0045;-0,0045;2,025E-05;
15,36;1;1,0045;-0,0045;2,025E-05;
15,38;1;1,0045;-0,0045;2,025E-05;
15,4;1;1,0045;-0,0045;2,025E-05;
15,42;1;1,0045;-0,0045;2,025E-05;
15,44;1;1,0045;-0,0045;2,025E-05;
15,46;1;1,0045;-0,0045;2,025E-05;
15,48;1;1,0045;-0,0045;2,025E-05;
15,5;1;1,0045;-0,0045;2,025E-05;
15,52;1;1,0045;-0,0045;2,025E-05;
15,54;1;1,0045;-0,0045;2,025E-05;
15,56;1;1,0045;-0,0045;2,025E-05;
15,58;1;1,0045;-0,0045;2,025E-05;
15,6;1;1,0045;-0,0045;2,025E-05;
15,62;1;1,0045;-0,0045;2,025E-05;
15,64;1;1,0045;-0,0045;2,025E-05;
15,66;1;1,0045;-0,0045;2,025E-05;
15,68;1;1,0045;-0,0045;2,025E-05;
15,7;1;1,0045;-0,0045;2,025E-05;
15,72;1;1,0045;-0,0045;2,025E-05;
15,74;1;1,0045;-0,0045;2,025E-05;
15,76;1;1,0045;-0,0045;2,025E-05;
15,78;1;1,0045;-0,0045;2,025E-05;
15,8;1;1,0045;-0,0045;2,025E-05;
15,82;1;1,0045;-0,0045;2,025E-05;
15,84;1;1,0045;-0,0045;2,025E-05;
15,86;1;1,0045;-0,0045;2,025E-05;
15,88;1;1,0045;-0,0045;2,025E-05;
15,9;1;1,0045;-0,0045;2,025E-05;
15,92;1;1,0045;-0,0045;2,025E-05;
15,94;1;1,0045;-0,0045;2,025E-05;
15,96;1;1,0045;-0,0045;2,025E-05;
15,98;1;1,0045;-0,0045;2,025E-05;
16;1;1,0045;-0,0045;2,025E-05;
16,02;1;1,0045;-0,0045;2,025E-05;
16,04;1;1,0045;-0,0045;2,025E-05;
16,06;1;1,0045;-0,0045;2,025E-05;
16,08;1;1,0045;-0,0045;2,025E-05;
16,1;1;1,0045;-0,0045;2,025E-05;
16,12;1;1,0045;-0,0045;2,025E-05;
16,14;1;1,0045;-0,0045;2,025E-05;
16,16;1;1,0045;-0,0045;2,025E-05;
16,18;1;1,0045;-0,0045;2,025E-05;
16,2;1;1,0045;-0,0045;2,025E-05;
16,22;1;1,0045;-0,0045;2,025E-05;
16,24;1;1,0045;-0,0045;2,025E-05;
16,26;1;1,0045;-0,0045;2,025E-05;
16,28;1;1,0045;-0,0045;2,025E-05;
16,3;1;1,0045;-0,0045;2,025E-05;
16,32;1;1,0045;-0,0045;2,025E-05;
16,34;1;1,0045;-0,0045;2,025E-05;
16,36;1;1,0045;-0,0045;2,025E-05;
16,38;1;1,0045;-0,0045;2,025E-05;
16,4;1;1,0045;-0,0045;2,025E-05;
16,42;1;1,0045;-0,0045;2,025E-05;
16,44;1;1,0045;-0,0045;2,025E-05;
16,46;1;1,0045;-0,0045;2,025E-05;
16,48;1;1,0045;-0,0045;2,025E-05;
16,5;1;1,0045;-0,0045;2,025E-05;
16,52;1;1,0045;-0,0045;2,025E-05;
16,54;1;1,0045;-0,0045;2,025E-05;
16,56;1;1,0045;-0,0045;2,025E-05;
16,58;1;1,0045;-0,0045;2,025E-05;
16,6;1;1,0045;-0,0045;2,025E-05;
16,62;1;1,0045;-0,0045;2,025E-05;
16,64;1;1,0045;-0,0045;2,025E-05;
16,66;1;1,0045;-0,0045;2,025E-05;
16,68;1;1,0045;-0,0045;2,025E-05;
16,7;1;1,0045;-0,0045;2,025E-05;
16,72;1;1,0045;-0,0045;2,025E-05;
16,74;1;1,0045;-0,0045;2,025E-05;
16,76;1;1,0045;-0,0045;2,025E-05;
16,78;1;1,0045;-0,0045;2,025E-05;
16,8;1;1,0045;-0,0045;2,025E-05;
16,82;1;1,0045;-0,0045;2,025E-05;
16,84;1;1,0045;-0,0045;2,025E-05;
16,86;1;1,0045;-0,0045;2,025E-05;
16,88;1;1,0045;-0,0045;2,025E-05;
16,9;1;1,0045;-0,0045;2,025E-05;
16,92;1;1,0045;-0,0045;2,025E-05;
16,94;1;1,0045;-0,0045;2,025E-05;
16,96;1;1,0045;-0,0045;2,025E-05;
16,98;1;1,0045;-0,0045;2,025E-05;
17;1;1,0045;-0,0045;2,025E-05;
17,02;1;1,0045;-0,0045;2,025E-05;
17,04;1;1,0045;-0,0045;2,025E-05;
17,06;1;1,0045;-0,0045;2,025E-05;
17,08;1;1,0045;-0,0045;2,025E-05;
17,1;1;1,0045;-0,0045;2,025E-05;
17,12;1;1,0045;-0,0045;2,025E-05;
17,14;1;1,0045;-0,0045;2,025E-05;
17,16;1;1,0045;-0,0045;2,025E-05;
17,18;1;1,0045;-0,0045;2,025E-05;
17,2;1;1,0045;-0,0045;2,025E-05;
17,22;1;1,0045;-0,0045;2,025E-05;
17,24;1;1,0045;-0,0045;2,025E-05;
17,26;1;1,0045;-0,0045;2,025E-05;
17,28;1;1,0045;-0,0045;2,025E-05;
17,3;1;1,0045;-0,0045;2,025E-05;
17,32;1;1,0045;-0,0045;2,025E-05;
17,34;1;1,0045;-0,0045;2,025E-05;
17,36;1;1,0045;-0,0045;2,025E-05;
17,38;1;1,0045;-0,0045;2,025E-05;
17,4;1;1,0045;-0,0045;2,025E-05;
17,42;1;1,0045;-0,0045;2,025E-05;
17,44;1;1,0045;-0,0045;2,025E-05;
17,46;1;1,0045;-0,0045;2,025E-05;
17,48;1;1,0045;-0,0045;2,025E-05;
17,5;1;1,0045;-0,0045;2,025E-05;
17,52;1;1,0045;-0,0045;2,025E-05;
17,54;1;1,0045;-0,0045;2,025E-05;
17,56;1;1,0045;-0,0045;2,025E-05;
17,58;1;1,0045;-0,0045;2,025E-05;
17,6;1;1,0045;-0,0045;2,025E-05;
17,62;1;1,0045;-0,0045;2,025E-05;
17,64;1;1,0045;-0,0045;2,025E-05;
17,66;1;1,0045;-0,0045;2,025E-05;
17,68;1;1,0045;-0,0045;2,025E-05;
17,7;1;1,0045;-0,0045;2,025E-05;
17,72;1;1,0045;-0,0045;2,025E-05;
17,74;1;1,0045;-0,0045;2,025E-05;
17,76;1;1,0045;-0,0045;2,025E-05;
17,78;1;1,0045;-0,0045;2,025E-05;
17,8;1;1,0045;-0,0045;2,025E-05;
17,82;1;1,0045;-0,0045;2,025E-05;
17,84;1;1,0045;-0,0045;2,025E-05;
17,86;1;1,0045;-0,0045;2,025E-05;
17,88;1;1,0045;-0,0045;2,025E-05;
17,9;1;1,0045;-0,0045;2,025E-05;
17,92;1;1,0045;-0,0045;2,025E-05;
17,94;1;1,0045;-0,0045;2,025E-05;
17,96;1;1,0045;-0,0045;2,025E-05;
17,98;1;1,0045;-0,0045;2,025E-05;
18;1;1,0045;-0,0045;2,025E-05;
18,02;1;1,0045;-0,0045;2,025E-05;
18,04;1;1,0045;-0,0045;2,025E-05;
18,06;1;1,0045;-0,0045;2,025E-05;
18,08;1;1,0045;-0,0045;2,025E-05;
18,1;1;1,0045;-0,0045;2,025E-05;
18,12;1;1,0045;-0,0045;2,025E-05;
18,14;1;1,0045;-0,0045;2,025E-05;
18,16;1;1,0045;-0,0045;2,025E-05;
18,18;1;1,0045;-0,0045;2,025E-05;
18,2;1;1,0045;-0,0045;2,025E-05;
18,22;1;1,0045;-0,0045;2,025E-05;
18,24;1;1,0045;-0,0045;2,025E-05;
18,26;1;1,0045;-0,0045;2,025E-05;
18,28;1;1,0045;-0,0045;2,025E-05;
18,3;1;1,0045;-0,0045;2,025E-05;
18,32;1;1,0045;-0,0045;2,025E-05;
18,34;1;1,0045;-0,0045;2,025E-05;
18,36;1;1,0045;-0,0045;2,025E-05;
18,38;1;1,0045;-0,0045;2,025E-05;
18,4;1;1,0045;-0,0045;2,025E-05;
18,42;1;1,0045;-0,0045;2,025E-05;
18,44;1;1,0045;-0,0045;2,025E-05;
18,46;1;1,0045;-0,0045;2,025E-05;
18,48;1;1,0045;-0,0045;2,025E-05;
18,5;1;1,0045;-0,0045;2,025E-05;
18,52;1;1,0045;-0,0045;2,025E-05;
18,54;1;1,0045;-0,0045;2,025E-05;
18,56;1;1,0045;-0,0045;2,025E-05;
18,58;1;1,0045;-0,0045;2,025E-05;
18,6;1;1,0045;-0,0045;2,025E-05;
18,62;1;1,0045;-0,0045;2,025E-05;
18,64;1;1,0045;-0,0045;2,025E-05;
18,66;1;1,0045;-0,0045;2,025E-05;
18,68;1;1,0045;-0,0045;2,025E-05;
18,7;1;1,0045;-0,0045;2,025E-05;
18,72;1;1,0045;-0,0045;2,025E-05;
18,74;1;1,0045;-0,0045;2,025E-05;
18,76;1;1,0045;-0,0045;2,025E-05;
18,78;1;1,0045;-0,0045;2,025E-05;
18,8;1;1,0045;-0,0045;2,025E-05;
18,82;1;1,0045;-0,0045;2,025E-05;
18,84;1;1,0045;-0,0045;2,025E-05;
18,86;1;1,0045;-0,0045;2,025E-05;
18,88;1;1,0045;-0,0045;2,025E-05;
18,9;1;1,0045;-0,0045;2,025E-05;
18,92;1;1,0045;-0,0045;2,025E-05;
18,94;1;1,0045;-0,0045;2,025E-05;
18,96;1;1,0045;-0,0045;2,025E-05;
18,98;1;1,0045;-0,0045;2,025E-05;
19;1;1,0045;-0,0045;2,025E-05;
19,02;1;1,0045;-0,0045;2,025E-05;
19,04;1;1,0045;-0,0045;2,025E-05;
19,06;1;1,0045;-0,0045;2,025E-05;
19,08;1;1,0045;-0,0045;2,025E-05;
19,1;1;1,0045;-0,0045;2,025E-05;
19,12;1;1,0045;-0,0045;2,025E-05;
19,14;1;1,0045;-0,0045;2,025E-05;
19,16;1;1,0045;-0,0045;2,025E-05;
19,18;1;1,0045;-0,0045;2,025E-05;
19,2;1;1,0045;-0,0045;2,025E-05;
19,22;1;1,0045;-0,0045;2,025E-05;
19,24;1;1,0045;-0,0045;2,025E-05;
19,26;1;1,0045;-0,0045;2,025E-05;
19,28;1;1,0045;-0,0045;2,025E-05;
19,3;1;1,0045;-0,0045;2,025E-05;
19,32;1;1,0045;-0,0045;2,025E-05;
19,34;1;1,0045;-0,0045;2,025E-05;
19,36;1;1,0045;-0,0045;2,025E-05;
19,38;1;1,0045;-0,0045;2,025E-05;
19,4;1;1,0045;-0,0045;2,025E-05;
19,42;1;1,0045;-0,0045;2,025E-05;
19,44;1;1,0045;-0,0045;2,025E-05;
19,46;1;1,0045;-0,0045;2,025E-05;
19,48;1;1,0045;-0,0045;2,025E-05;
19,5;1;1,0045;-0,0045;2,025E-05;
19,52;1;1,0045;-0,0045;2,025E-05;
19,54;1;1,0045;-0,0045;2,025E-05;
19,56;1;1,0045;-0,0045;2,025E-05;
19,58;1;1,0045;-0,0045;2,025E-05;
19,6;1;1,0045;-0,0045;2,025E-05;
19,62;1;1,0045;-0,0045;2,025E-05;
19,64;1;1,0045;-0,0045;2,025E-05;
19,66;1;1,0045;-0,0045;2,025E-05;
19,68;1;1,0045;-0,0045;2,025E-05;
19,7;1;1,0045;-0,0045;2,025E-05;
19,72;1;1,0045;-0,0045;2,025E-05;
19,74;1;1,0045;-0,0045;2,025E-05;
19,76;1;1,0045;-0,0045;2,025E-05;
19,78;1;1,0045;-0,0045;2,025E-05;
19,8;1;1,0045;-0,0045;2,025E-05;
19,82;1;1,0045;-0,0045;2,025E-05;
19,84;1;1,0045;-0,0045;2,025E-05;
19,86;1;1,0045;-0,0045;2,025E-05;
19,88;1;1,0045;-0,0045;2,025E-05;
19,9;1;1,0045;-0,0045;2,025E-05;
19,92;1;1,0045;-0,0045;2,025E-05;
19,94;1;1,0045;-0,0045;2,025E-05;
19,96;1;1,0045;-0,0045;2,025E-05;
19,98;1;1,0045;-0,0045;2,025E-05;
20;1;1,0045;-0,0045;2,025E-05;
20,02;1;1,0045;-0,0045;2,025E-05;
20,04;1;1,0045;-0,0045;2,025E-05;
20,06;1;1,0045;-0,0045;2,025E-05;
20,08;1;1,0045;-0,0045;2,025E-05;
20,1;1;1,0045;-0,0045;2,025E-05;
20,12;1;1,0045;-0,0045;2,025E-05;
20,14;1;1,0045;-0,0045;2,025E-05;
20,16;1;1,0045;-0,0045;2,025E-05;
20,18;1;1,0045;-0,0045;2,025E-05;
20,2;1;1,0045;-0,0045;2,025E-05;
20,22;1;1,0045;-0,0045;2,025E-05;
20,24;1;1,0045;-0,0045;2,025E-05;
20,26;1;1,0045;-0,0045;2,025E-05;
20,28;1;1,0045;-0,0045;2,025E-05;
20,3;1;1,0045;-0,0045;2,025E-05;
20,32;1;1,0045;-0,0045;2,025E-05;
20,34;1;1,0045;-0,0045;2,025E-05;
20,36;1;1,0045;-0,0045;2,025E-05;
20,38;1;1,0045;-0,0045;2,025E-05;
20,4;1;1,0045;-0,0045;2,025E-05;
20,42;1;1,0045;-0,0045;2,025E-05;
20,44;1;1,0045;-0,0045;2,025E-05;
20,46;1;1,0045;-0,0045;2,025E-05;
20,48;1;1,0045;-0,0045;2,025E-05;
20,5;1;1,0045;-0,0045;2,025E-05;
20,52;1;1,0045;-0,0045;2,025E-05;
20,54;1;1,0045;-0,0045;2,025E-05;
20,56;1;1,0045;-0,0045;2,025E-05;
20,58;1;1,0045;-0,0045;2,025E-05;
20,6;1;1,0045;-0,0045;2,025E-05;
20,62;1;1,0045;-0,0045;2,025E-05;
20,64;1;1,0045;-0,0045;2,025E-05;
20,66;1;1,0045;-0,0045;2,025E-05;
20,68;1;1,0045;-0,0045;2,025E-05;
20,7;1;1,0045;-0,0045;2,025E-05;
20,72;1;1,0045;-0,0045;2,025E-05;
20,74;1;1,0045;-0,0045;2,025E-05;
20,76;1;1,0045;-0,0045;2,025E-05;
20,78;1;1,0045;-0,0045;2,025E-05;
20,8;1;1,0045;-0,0045;2,025E-05;
20,82;1;1,0045;-0,0045;2,025E-05;
20,84;1;1,0045;-0,0045;2,025E-05;
20,86;1;1,0045;-0,0045;2,025E-05;
20,88;1;1,0045;-0,0045;2,025E-05;
20,9;1;1,0045;-0,0045;2,025E-05;
20,92;1;1,0045;-0,0045;2,025E-05;
20,94;1;1,0045;-0,0045;2,025E-05;
20,96;1;1,0045;-0,0045;2,025E-05;
20,98;1;1,0045;-0,0045;2,025E-05;
21;1;1,0045;-0,0045;2,025E-05;
21,02;1;1,0045;-0,0045;2,025E-05;
21,04;1;1,0045;-0,0045;2,025E-05;
21,06;1;1,0045;-0,0045;2,025E-05;
21,08;1;1,0045;-0,0045;2,025E-05;
21,1;1;1,0045;-0,0045;2,025E-05;
21,12;1;1,0045;-0,0045;2,025E-05;
21,14;1;1,0045;-0,0045;2,025E-05;
21,16;1;1,0045;-0,0045;2,025E-05;
21,18;1;1,0045;-0,0045;2,025E-05;
21,2;1;1,0045;-0,0045;2,025E-05;
21,22;1;1,0045;-0,0045;2,025E-05;
21,24;1;1,0045;-0,0045;2,025E-05;
21,26;1;1,0045;-0,0045;2,025E-05;
21,28;1;1,0045;-0,0045;2,025E-05;
21,3;1;1,0045;-0,0045;2,025E-05;
21,32;1;1,0045;-0,0045;2,025E-05;
21,34;1;1,0045;-0,0045;2,025E-05;
21,36;1;1,0045;-0,0045;2,025E-05;
21,38;1;1,0045;-0,0045;2,025E-05;
21,4;1;1,0045;-0,0045;2,025E-05;
21,42;1;1,0045;-0,0045;2,025E-05;
21,44;1;1,0045;-0,0045;2,025E-05;
21,46;1;1,0045;-0,0045;2,025E-05;
21,48;1;1,0045;-0,0045;2,025E-05;
21,5;1;1,0045;-0,0045;2,025E-05;
21,52;1;1,0045;-0,0045;2,025E-05;
21,54;1;1,0045;-0,0045;2,025E-05;
21,56;1;1,0045;-0,0045;2,025E-05;
21,58;1;1,0045;-0,0045;2,025E-05;
21,6;1;1,0045;-0,0045;2,025E-05;
21,62;1;1,0045;-0,0045;2,025E-05;
21,64;1;1,0045;-0,0045;2,025E-05;
21,66;1;1,0045;-0,0045;2,025E-05;
21,68;1;1,0045;-0,0045;2,025E-05;
21,7;1;1,0045;-0,0045;2,025E-05;
21,72;1;1,0045;-0,0045;2,025E-05;
