time;RNA;PID;A;A²;;%;
72,74;10,18743511;10,01;0,17743511;0,031483218;;;
72,76;10,18743511;10,01;0,17743511;0,031483218;;;
72,78;10,18743511;10,01;0,17743511;0,031483218;;;
72,8;10,18743511;10,01;0,17743511;0,031483218;;;
72,82;10,18743511;10,01;0,17743511;0,031483218;;;
72,84;10,18743511;10,01;0,17743511;0,031483218;;;
72,86;10,18743511;10,01;0,17743511;0,031483218;;;
72,88;10,18743511;10,01;0,17743511;0,031483218;;;
72,9;10,18743511;10,01;0,17743511;0,031483218;;;
72,92;10,18743511;10,01;0,17743511;0,031483218;;;
72,94;10,18743511;10,01;0,17743511;0,031483218;;;
72,96;10,18743511;10,01;0,17743511;0,031483218;;;
72,98;10,18743511;10,01;0,17743511;0,031483218;;;
73;10,18743511;10,01;0,17743511;0,031483218;;;
73,02;10,18743511;10,01;0,17743511;0,031483218;;;
73,04;10,18743511;10,01;0,17743511;0,031483218;;;
73,06;10,18743511;10,01;0,17743511;0,031483218;;;
73,08;10,18743511;10,01;0,17743511;0,031483218;;;
73,1;10,18743511;10,01;0,17743511;0,031483218;;;
73,12;10,18743511;10,01;0,17743511;0,031483218;;;
73,14;10,18743511;10,01;0,17743511;0,031483218;;;
73,16;10,18743511;10,01;0,17743511;0,031483218;;;
73,18;10,18743511;10,01;0,17743511;0,031483218;;;
73,2;10,18743511;10,01;0,17743511;0,031483218;;;
73,22;10,18743511;10,01;0,17743511;0,031483218;;;
73,24;10,18743511;10,01;0,17743511;0,031483218;;;
73,26;10,18743511;10,01;0,17743511;0,031483218;;;
73,28;10,18743511;10,01;0,17743511;0,031483218;;;
73,3;10,18743511;10,01;0,17743511;0,031483218;;;
73,32;10,18743511;10,01;0,17743511;0,031483218;;;
73,34;10,18743511;10,01;0,17743511;0,031483218;;;
73,36;10,18743511;10,01;0,17743511;0,031483218;;;
73,38;10,18743511;10,01;0,17743511;0,031483218;;;
73,4;10,18743511;10,01;0,17743511;0,031483218;;;
73,42;10,18743511;10,01;0,17743511;0,031483218;;;
73,44;10,18743511;10,01;0,17743511;0,031483218;;;
73,46;10,18743511;10,01;0,17743511;0,031483218;;;
73,48;10,18743511;10,01;0,17743511;0,031483218;;;
73,5;10,18743511;10,01;0,17743511;0,031483218;;;
73,52;10,18743511;10,01;0,17743511;0,031483218;;;
73,54;10,18743511;10,01;0,17743511;0,031483218;;;
73,56;10,18743511;10,01;0,17743511;0,031483218;;;
73,58;10,18743511;10,01;0,17743511;0,031483218;;;
73,6;10,18743511;10,01;0,17743511;0,031483218;;;
73,62;10,18743511;10,01;0,17743511;0,031483218;;;
73,64;10,18743511;10,01;0,17743511;0,031483218;;;
73,66;10,18743511;10,01;0,17743511;0,031483218;;;
73,68;10,18743511;10,01;0,17743511;0,031483218;;;
73,7;10,18743511;10,01;0,17743511;0,031483218;;;
73,72;10,18743511;10,01;0,17743511;0,031483218;;;
73,74;10,18743511;10,01;0,17743511;0,031483218;;;
73,76;10,18743511;10,01;0,17743511;0,031483218;;;
73,78;10,18743511;10,01;0,17743511;0,031483218;;;
73,8;10,18743511;10,01;0,17743511;0,031483218;;;
73,82;10,18743511;10,01;0,17743511;0,031483218;;;
73,84;10,18743511;10,01;0,17743511;0,031483218;;;
73,86;10,18743511;10,01;0,17743511;0,031483218;;;
73,88;10,18743511;10,01;0,17743511;0,031483218;;;
73,9;10,18743511;10,01;0,17743511;0,031483218;;;
73,92;10,18743511;10,01;0,17743511;0,031483218;;;
73,94;10,18743511;10,01;0,17743511;0,031483218;;;
73,96;10,18743511;10,01;0,17743511;0,031483218;;;
73,98;10,18743511;10,01;0,17743511;0,031483218;;;
74;10,18743511;10,01;0,17743511;0,031483218;;;
74,02;10,18743511;10,01;0,17743511;0,031483218;;;
74,04;10,18743511;10,01;0,17743511;0,031483218;;;
74,06;10,18743511;10,01;0,17743511;0,031483218;;;
74,08;10,18743511;10,01;0,17743511;0,031483218;;;
74,1;10,18743511;10,01;0,17743511;0,031483218;;;
74,12;10,18743511;10,01;0,17743511;0,031483218;;;
74,14;10,18743511;10,01;0,17743511;0,031483218;;;
74,16;10,18743511;10,01;0,17743511;0,031483218;;;
74,18;10,18743511;10,01;0,17743511;0,031483218;;;
74,2;10,18743511;10,01;0,17743511;0,031483218;;;
74,22;10,18743511;10,01;0,17743511;0,031483218;;;
74,24;10,18743511;10,01;0,17743511;0,031483218;;;
74,26;10,18743511;10,01;0,17743511;0,031483218;;;
74,28;10,18743511;10,01;0,17743511;0,031483218;;;
74,3;10,18743511;10,01;0,17743511;0,031483218;;;
74,32;10,18743511;10,01;0,17743511;0,031483218;;;
74,34;10,18743511;10,01;0,17743511;0,031483218;;;
74,36;10,18743511;10,01;0,17743511;0,031483218;;;
74,38;10,18743511;10,01;0,17743511;0,031483218;;;
74,4;10,18743511;10,01;0,17743511;0,031483218;;;
74,42;10,18743511;10,01;0,17743511;0,031483218;;;
74,44;10,18743511;10,01;0,17743511;0,031483218;;;
74,46;10,18743511;10,01;0,17743511;0,031483218;;;
74,48;10,18743511;10,01;0,17743511;0,031483218;;;
74,5;10,18743511;10,01;0,17743511;0,031483218;;;
74,52;10,18743511;10,01;0,17743511;0,031483218;;;
74,54;10,18743511;10,01;0,17743511;0,031483218;;;
74,56;10,18743511;10,01;0,17743511;0,031483218;;;
74,58;10,18743511;10,01;0,17743511;0,031483218;;;
74,6;10,18743511;10,01;0,17743511;0,031483218;;;
74,62;10,18743511;10,01;0,17743511;0,031483218;;;
74,64;10,18743511;10,01;0,17743511;0,031483218;;;
74,66;10,18743511;10,01;0,17743511;0,031483218;;;
74,68;10,18743511;10,01;0,17743511;0,031483218;;;
74,7;10,18743511;10,01;0,17743511;0,031483218;;;
74,72;10,18743511;10,01;0,17743511;0,031483218;;;
74,74;10,18743511;10,01;0,17743511;0,031483218;;;
74,76;10,18743511;10,01;0,17743511;0,031483218;;;
74,78;10,18743511;10,01;0,17743511;0,031483218;;;
74,8;10,18743511;10,01;0,17743511;0,031483218;;;
74,82;10,18743511;10,01;0,17743511;0,031483218;;;
74,84;10,18743511;10,01;0,17743511;0,031483218;;;
74,86;10,18743511;10,01;0,17743511;0,031483218;;;
74,88;10,18743511;10,01;0,17743511;0,031483218;;;
74,9;10,18743511;10,01;0,17743511;0,031483218;;;
74,92;10,18743511;10,01;0,17743511;0,031483218;;;
74,94;10,18743511;10,01;0,17743511;0,031483218;;;
74,96;10,18743511;10,01;0,17743511;0,031483218;;;
74,98;10,18743511;10,01;0,17743511;0,031483218;;;
75;10,18743511;10,01;0,17743511;0,031483218;;;
75,02;10,18743511;10,01;0,17743511;0,031483218;;;
75,04;10,18743511;10,01;0,17743511;0,031483218;;;
75,06;10,18743511;10,01;0,17743511;0,031483218;;;
75,08;10,18743511;10,01;0,17743511;0,031483218;;;
75,1;10,18743511;10,01;0,17743511;0,031483218;;;
75,12;10,18743511;10,01;0,17743511;0,031483218;;;
75,14;10,18743511;10,01;0,17743511;0,031483218;;;
75,16;10,18743511;10,01;0,17743511;0,031483218;;;
75,18;10,18743511;10,01;0,17743511;0,031483218;;;
75,2;10,18743511;10,01;0,17743511;0,031483218;;;
75,22;10,18743511;10,01;0,17743511;0,031483218;;;
75,24;10,18743511;10,01;0,17743511;0,031483218;;;
75,26;10,18743511;10,01;0,17743511;0,031483218;;;
75,28;10,18743511;10,01;0,17743511;0,031483218;;;
75,3;10,18743511;10,01;0,17743511;0,031483218;;;
75,32;10,18743511;10,01;0,17743511;0,031483218;;;
75,34;10,18743511;10,01;0,17743511;0,031483218;;;
75,36;10,18743511;10,01;0,17743511;0,031483218;;;
75,38;10,18743511;10,01;0,17743511;0,031483218;;;
75,4;10,18743511;10,01;0,17743511;0,031483218;;;
75,42;10,18743511;10,01;0,17743511;0,031483218;;;
75,44;10,18743511;10,01;0,17743511;0,031483218;;;
75,46;10,18743511;10,01;0,17743511;0,031483218;;;
75,48;10,18743511;10,01;0,17743511;0,031483218;;;
75,5;10,18743511;10,01;0,17743511;0,031483218;;;
75,52;10,18743511;10,01;0,17743511;0,031483218;;;
75,54;10,18743511;10,01;0,17743511;0,031483218;;;
75,56;10,18743511;10,01;0,17743511;0,031483218;;;
75,58;10,18743511;10,01;0,17743511;0,031483218;;;
75,6;10,18743511;10,01;0,17743511;0,031483218;;;
75,62;10,18743511;10,01;0,17743511;0,031483218;;;
75,64;10,18743511;10,01;0,17743511;0,031483218;;;
75,66;10,18743511;10,01;0,17743511;0,031483218;;;
75,68;10,18743511;10,01;0,17743511;0,031483218;;;
75,7;10,18743511;10,01;0,17743511;0,031483218;;;
75,72;10,18743511;10,01;0,17743511;0,031483218;;;
75,74;10,18743511;10,01;0,17743511;0,031483218;;;
75,76;10,18743511;10,01;0,17743511;0,031483218;;;
75,78;10,18743511;10,01;0,17743511;0,031483218;;;
75,8;10,18743511;10,01;0,17743511;0,031483218;;;
75,82;10,18743511;10,01;0,17743511;0,031483218;;;
75,84;10,18743511;10,01;0,17743511;0,031483218;;;
75,86;10,18743511;10,01;0,17743511;0,031483218;;;
75,88;10,18743511;10,01;0,17743511;0,031483218;;;
75,9;10,18743511;10,01;0,17743511;0,031483218;;;
75,92;10,18743511;10,01;0,17743511;0,031483218;;;
75,94;10,18743511;10,01;0,17743511;0,031483218;;;
75,96;10,18743511;10,01;0,17743511;0,031483218;;;
75,98;10,18743511;10,01;0,17743511;0,031483218;;;
76;10,18743511;10,01;0,17743511;0,031483218;;;
76,02;10,18743511;10,01;0,17743511;0,031483218;;;
76,04;10,18743511;10,01;0,17743511;0,031483218;;;
76,06;10,18743511;10,01;0,17743511;0,031483218;;;
76,08;10,18743511;10,01;0,17743511;0,031483218;;;
76,1;10,18743511;10,01;0,17743511;0,031483218;;;
76,12;10,18743511;10,01;0,17743511;0,031483218;;;
76,14;10,18743511;10,01;0,17743511;0,031483218;;;
76,16;10,18743511;10,01;0,17743511;0,031483218;;;
76,18;10,18743511;10,01;0,17743511;0,031483218;;;
76,2;10,18743511;10,01;0,17743511;0,031483218;;;
76,22;10,18743511;10,01;0,17743511;0,031483218;;;
76,24;10,18743511;10,01;0,17743511;0,031483218;;;
76,26;10,18743511;10,01;0,17743511;0,031483218;;;
76,28;10,18743511;10,01;0,17743511;0,031483218;;;
76,3;10,18743511;10,01;0,17743511;0,031483218;;;
76,32;10,18743511;10,01;0,17743511;0,031483218;;;
76,34;10,18743511;10,01;0,17743511;0,031483218;;;
76,36;10,18743511;10,01;0,17743511;0,031483218;;;
76,38;10,18743511;10,01;0,17743511;0,031483218;;;
76,4;10,18743511;10,01;0,17743511;0,031483218;;;
76,42;10,18743511;10,01;0,17743511;0,031483218;;;
76,44;10,18743511;10,01;0,17743511;0,031483218;;;
76,46;10,18743511;10,01;0,17743511;0,031483218;;;
76,48;10,18743511;10,01;0,17743511;0,031483218;;;
76,5;10,18743511;10,01;0,17743511;0,031483218;;;
76,52;10,18743511;10,01;0,17743511;0,031483218;;;
76,54;10,18743511;10,01;0,17743511;0,031483218;;;
76,56;10,18743511;10,01;0,17743511;0,031483218;;;
76,58;10,18743511;10,01;0,17743511;0,031483218;;;
76,6;10,18743511;10,01;0,17743511;0,031483218;;;
76,62;10,18743511;10,01;0,17743511;0,031483218;;;
76,64;10,18743511;10,01;0,17743511;0,031483218;;;
76,66;10,18743511;10,01;0,17743511;0,031483218;;;
76,68;10,18743511;10,01;0,17743511;0,031483218;;;
76,7;10,18743511;10,01;0,17743511;0,031483218;;;
76,72;10,18743511;10,01;0,17743511;0,031483218;;;
76,74;10,18743511;10,01;0,17743511;0,031483218;;;
76,76;10,18743511;10,01;0,17743511;0,031483218;;;
76,78;10,18743511;10,01;0,17743511;0,031483218;;;
76,8;10,18743511;10,01;0,17743511;0,031483218;;;
76,82;10,18743511;10,01;0,17743511;0,031483218;;;
76,84;10,18743511;10,01;0,17743511;0,031483218;;;
76,86;10,18743511;10,01;0,17743511;0,031483218;;;
76,88;10,18743511;10,01;0,17743511;0,031483218;;;
76,9;10,18743511;10,01;0,17743511;0,031483218;;;
76,92;10,18743511;10,01;0,17743511;0,031483218;;;
76,94;10,18743511;10,01;0,17743511;0,031483218;;;
76,96;10,18743511;10,01;0,17743511;0,031483218;;;
76,98;10,18743511;10,01;0,17743511;0,031483218;;;
77;10,18743511;10,01;0,17743511;0,031483218;;;
77,02;10,18743511;10,01;0,17743511;0,031483218;;;
77,04;10,18743511;10,01;0,17743511;0,031483218;;;
77,06;10,18743511;10,01;0,17743511;0,031483218;;;
77,08;10,18743511;10,01;0,17743511;0,031483218;;;
77,1;10,18743511;10,01;0,17743511;0,031483218;;;
77,12;10,18743511;10,01;0,17743511;0,031483218;;;
77,14;10,18743511;10,01;0,17743511;0,031483218;;;
77,16;10,18743511;10,01;0,17743511;0,031483218;;;
77,18;10,18743511;10,01;0,17743511;0,031483218;;;
77,2;10,18743511;10,01;0,17743511;0,031483218;;;
77,22;10,18743511;10,01;0,17743511;0,031483218;;;
77,24;10,18743511;10,01;0,17743511;0,031483218;;;
77,26;10,18743511;10,01;0,17743511;0,031483218;;;
77,28;10,18743511;10,01;0,17743511;0,031483218;;;
77,3;10,18743511;10,01;0,17743511;0,031483218;;;
77,32;10,18743511;10,01;0,17743511;0,031483218;;;
77,34;10,18743511;10,01;0,17743511;0,031483218;;;
77,36;10,18743511;10,01;0,17743511;0,031483218;;;
77,38;10,18743511;10,01;0,17743511;0,031483218;;;
77,4;10,18743511;10,01;0,17743511;0,031483218;;;
77,42;10,18743511;10,01;0,17743511;0,031483218;;;
77,44;10,18743511;10,01;0,17743511;0,031483218;;;
77,46;10,18743511;10,01;0,17743511;0,031483218;;;
77,48;10,18743511;10,01;0,17743511;0,031483218;;;
77,5;10,18743511;10,01;0,17743511;0,031483218;;;
77,52;10,18743511;10,01;0,17743511;0,031483218;;;
77,54;10,18743511;10,01;0,17743511;0,031483218;;;
77,56;10,18743511;10,01;0,17743511;0,031483218;;;
77,58;10,18743511;10,01;0,17743511;0,031483218;;;
77,6;10,18743511;10,01;0,17743511;0,031483218;;;
77,62;10,18743511;10,01;0,17743511;0,031483218;;;
77,64;10,18743511;10,01;0,17743511;0,031483218;;;
77,66;10,18743511;10,01;0,17743511;0,031483218;;;
77,68;10,18743511;10,01;0,17743511;0,031483218;;;
77,7;10,18743511;10,01;0,17743511;0,031483218;;;
77,72;10,18743511;10,01;0,17743511;0,031483218;;;
77,74;10,18743511;10,01;0,17743511;0,031483218;;;
77,76;10,18743511;10,01;0,17743511;0,031483218;;;
77,78;10,18743511;10,01;0,17743511;0,031483218;;;
77,8;10,18743511;10,01;0,17743511;0,031483218;;;
77,82;10,18743511;10,01;0,17743511;0,031483218;;;
77,84;10,18743511;10,01;0,17743511;0,031483218;;;
77,86;10,18743511;10,01;0,17743511;0,031483218;;;
77,88;10,18743511;10,01;0,17743511;0,031483218;;;
77,9;10,18743511;10,01;0,17743511;0,031483218;;;
77,92;10,18743511;10,01;0,17743511;0,031483218;;;
77,94;10,18743511;10,01;0,17743511;0,031483218;;;
77,96;10,18743511;10,01;0,17743511;0,031483218;;;
77,98;10,18743511;10,01;0,17743511;0,031483218;;;
78;10,18743511;10,01;0,17743511;0,031483218;;;
78,02;10,18743511;10,01;0,17743511;0,031483218;;;
78,04;10,18743511;10,01;0,17743511;0,031483218;;;
78,06;10,18743511;10,01;0,17743511;0,031483218;;;
78,08;10,18743511;10,01;0,17743511;0,031483218;;;
78,1;10,18743511;10,01;0,17743511;0,031483218;;;
78,12;10,18743511;10,01;0,17743511;0,031483218;;;
78,14;10,18743511;10,01;0,17743511;0,031483218;;;
78,16;10,18743511;10,01;0,17743511;0,031483218;;;
78,18;10,18743511;10,01;0,17743511;0,031483218;;;
78,2;10,18743511;10,01;0,17743511;0,031483218;;;
78,22;10,18743511;10,01;0,17743511;0,031483218;;;
78,24;10,18743511;10,01;0,17743511;0,031483218;;;
78,26;10,18743511;10,01;0,17743511;0,031483218;;;
78,28;10,18743511;10,01;0,17743511;0,031483218;;;
78,3;10,18743511;10,01;0,17743511;0,031483218;;;
78,32;10,18743511;10,01;0,17743511;0,031483218;;;
78,34;10,18743511;10,01;0,17743511;0,031483218;;;
78,36;10,18743511;10,01;0,17743511;0,031483218;;;
78,38;10,18743511;10,01;0,17743511;0,031483218;;;
78,4;10,18743511;10,01;0,17743511;0,031483218;;;
78,42;10,18743511;10,01;0,17743511;0,031483218;;;
78,44;10,18743511;10,01;0,17743511;0,031483218;;;
78,46;10,18743511;10,01;0,17743511;0,031483218;;;
78,48;10,18743511;10,01;0,17743511;0,031483218;;;
78,5;10,18743511;10,01;0,17743511;0,031483218;;;
78,52;10,18743511;10,01;0,17743511;0,031483218;;;
78,54;10,18743511;10,01;0,17743511;0,031483218;;;
78,56;10,18743511;10,01;0,17743511;0,031483218;;;
78,58;10,18743511;10,01;0,17743511;0,031483218;;;
78,6;10,18743511;10,01;0,17743511;0,031483218;;;
78,62;10,18743511;10,01;0,17743511;0,031483218;;;
78,64;10,18743511;10,01;0,17743511;0,031483218;;;
78,66;10,18743511;10,01;0,17743511;0,031483218;;;
78,68;10,18743511;10,01;0,17743511;0,031483218;;;
78,7;10,18743511;10,01;0,17743511;0,031483218;;;
78,72;10,18743511;10,01;0,17743511;0,031483218;;;
78,74;10,18743511;10,01;0,17743511;0,031483218;;;
78,76;10,18743511;10,01;0,17743511;0,031483218;;;
78,78;10,18743511;10,01;0,17743511;0,031483218;;;
78,8;10,18743511;10,01;0,17743511;0,031483218;;;
78,82;10,18743511;10,01;0,17743511;0,031483218;;;
78,84;10,18743511;10,01;0,17743511;0,031483218;;;
78,86;10,18743511;10,01;0,17743511;0,031483218;;;
78,88;10,18743511;10,01;0,17743511;0,031483218;;;
78,9;10,18743511;10,01;0,17743511;0,031483218;;;
78,92;10,18743511;10,01;0,17743511;0,031483218;;;
78,94;10,18743511;10,01;0,17743511;0,031483218;;;
78,96;10,18743511;10,01;0,17743511;0,031483218;;;
78,98;10,18743511;10,01;0,17743511;0,031483218;;;
79;10,18743511;10,01;0,17743511;0,031483218;;;
79,02;10,18743511;10,01;0,17743511;0,031483218;;;
79,04;10,18743511;10,01;0,17743511;0,031483218;;;
79,06;10,18743511;10,01;0,17743511;0,031483218;;;
79,08;10,18743511;10,01;0,17743511;0,031483218;;;
79,1;10,18743511;10,01;0,17743511;0,031483218;;;
79,12;10,18743511;10,01;0,17743511;0,031483218;;;
79,14;10,18743511;10,01;0,17743511;0,031483218;;;
79,16;10,18743511;10,01;0,17743511;0,031483218;;;
79,18;10,18743511;10,01;0,17743511;0,031483218;;;
79,2;10,18743511;10,01;0,17743511;0,031483218;;;
79,22;10,18743511;10,01;0,17743511;0,031483218;;;
79,24;10,18743511;10,01;0,17743511;0,031483218;;;
79,26;10,18743511;10,01;0,17743511;0,031483218;;;
79,28;10,18743511;10,01;0,17743511;0,031483218;;;
79,3;10,18743511;10,01;0,17743511;0,031483218;;;
79,32;10,18743511;10,01;0,17743511;0,031483218;;;
79,34;10,18743511;10,01;0,17743511;0,031483218;;;
79,36;10,18743511;10,01;0,17743511;0,031483218;;;
79,38;10,18743511;10,01;0,17743511;0,031483218;;;
79,4;10,18743511;10,01;0,17743511;0,031483218;;;
79,42;10,18743511;10,01;0,17743511;0,031483218;;;
79,44;10,18743511;10,01;0,17743511;0,031483218;;;
79,46;10,18743511;10,01;0,17743511;0,031483218;;;
79,48;10,18743511;10,01;0,17743511;0,031483218;;;
79,5;10,18743511;10,01;0,17743511;0,031483218;;;
79,52;10,18743511;10,01;0,17743511;0,031483218;;;
79,54;10,18743511;10,01;0,17743511;0,031483218;;;
79,56;10,18743511;10,01;0,17743511;0,031483218;;;
79,58;10,18743511;10,01;0,17743511;0,031483218;;;
79,6;10,18743511;10,01;0,17743511;0,031483218;;;
79,62;10,18743511;10,01;0,17743511;0,031483218;;;
79,64;10,18743511;10,01;0,17743511;0,031483218;;;
79,66;10,18743511;10,01;0,17743511;0,031483218;;;
79,68;10,18743511;10,01;0,17743511;0,031483218;;;
79,7;10,18743511;10,01;0,17743511;0,031483218;;;
79,72;10,18743511;10,01;0,17743511;0,031483218;;;
79,74;10,18743511;10,01;0,17743511;0,031483218;;;
79,76;10,18743511;10,01;0,17743511;0,031483218;;;
79,78;10,18743511;10,01;0,17743511;0,031483218;;;
79,8;10,18743511;10,01;0,17743511;0,031483218;;;
79,82;10,18743511;10,01;0,17743511;0,031483218;;;
79,84;10,18743511;10,01;0,17743511;0,031483218;;;
79,86;10,18743511;10,01;0,17743511;0,031483218;;;
79,88;10,18743511;10,01;0,17743511;0,031483218;;;
79,9;10,18743511;10,01;0,17743511;0,031483218;;;
79,92;10,18743511;10,01;0,17743511;0,031483218;;;
79,94;10,18743511;10,01;0,17743511;0,031483218;;;
79,96;10,18743511;10,01;0,17743511;0,031483218;;;
79,98;10,18743511;10,01;0,17743511;0,031483218;;;
80;10,18743511;10,01;0,17743511;0,031483218;;;
80,02;10,18743511;10,01;0,17743511;0,031483218;;;
80,04;10,18743511;10,01;0,17743511;0,031483218;;;
80,06;10,18743511;10,01;0,17743511;0,031483218;;;
80,08;10,18743511;10,01;0,17743511;0,031483218;;;
80,1;10,18743511;10,01;0,17743511;0,031483218;;;
80,12;10,18743511;10,01;0,17743511;0,031483218;;;
80,14;10,18743511;10,01;0,17743511;0,031483218;;;
80,16;10,18743511;10,01;0,17743511;0,031483218;;;
80,18;10,18743511;10,01;0,17743511;0,031483218;;;
80,2;10,18743511;10,01;0,17743511;0,031483218;;;
80,22;10,18743511;10,01;0,17743511;0,031483218;;;
80,24;10,18743511;10,01;0,17743511;0,031483218;;;
80,26;10,18743511;10,01;0,17743511;0,031483218;;;
80,28;10,18743511;10,01;0,17743511;0,031483218;;;
80,3;10,18743511;10,01;0,17743511;0,031483218;;;
80,32;10,18743511;10,01;0,17743511;0,031483218;;;
80,34;10,18743511;10,01;0,17743511;0,031483218;;;
80,36;10,18743511;10,01;0,17743511;0,031483218;;;
80,38;10,18743511;10,01;0,17743511;0,031483218;;;
80,4;10,18743511;10,01;0,17743511;0,031483218;;;
80,42;10,18743511;10,01;0,17743511;0,031483218;;;
80,44;10,18743511;10,01;0,17743511;0,031483218;;;
80,46;10,18743511;10,01;0,17743511;0,031483218;;;
80,48;10,18743511;10,01;0,17743511;0,031483218;;;
80,5;10,18743511;10,01;0,17743511;0,031483218;;;
80,52;10,18743511;10,01;0,17743511;0,031483218;;;
80,54;10,18743511;10,01;0,17743511;0,031483218;;;
80,56;10,18743511;10,01;0,17743511;0,031483218;;;
80,58;10,18743511;10,01;0,17743511;0,031483218;;;
80,6;10,18743511;10,01;0,17743511;0,031483218;;;
80,62;10,18743511;10,01;0,17743511;0,031483218;;;
80,64;10,18743511;10,01;0,17743511;0,031483218;;;
80,66;10,18743511;10,01;0,17743511;0,031483218;;;
80,68;10,18743511;10,01;0,17743511;0,031483218;;;
80,7;10,18743511;10,01;0,17743511;0,031483218;;;
80,72;10,18743511;10,01;0,17743511;0,031483218;;;
80,74;10,18743511;10,01;0,17743511;0,031483218;;;
80,76;10,18743511;10,01;0,17743511;0,031483218;;;
80,78;10,18743511;10,01;0,17743511;0,031483218;;;
80,8;10,18743511;10,01;0,17743511;0,031483218;;;
80,82;10,18743511;10,01;0,17743511;0,031483218;;;
80,84;10,18743511;10,01;0,17743511;0,031483218;;;
80,86;10,18743511;10,01;0,17743511;0,031483218;;;
80,88;10,18743511;10,01;0,17743511;0,031483218;;;
80,9;10,18743511;10,01;0,17743511;0,031483218;;;
80,92;10,18743511;10,01;0,17743511;0,031483218;;;
80,94;10,18743511;10,01;0,17743511;0,031483218;;;
80,96;10,18743511;10,01;0,17743511;0,031483218;;;
80,98;10,18743511;10,01;0,17743511;0,031483218;;;
81;10,18743511;10,01;0,17743511;0,031483218;;;
81,02;10,18743511;10,01;0,17743511;0,031483218;;;
81,04;10,18743511;10,01;0,17743511;0,031483218;;;
81,06;10,18743511;10,01;0,17743511;0,031483218;;;
81,08;10,18743511;10,01;0,17743511;0,031483218;;;
81,1;10,18743511;10,01;0,17743511;0,031483218;;;
81,12;10,18743511;10,01;0,17743511;0,031483218;;;
81,14;10,18743511;10,01;0,17743511;0,031483218;;;
81,16;10,18743511;10,01;0,17743511;0,031483218;;;
